"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"003030","004","524111",2,0,0
"003030","004","524114",2,0,0
"003030","004","815111",1,0,0
"003030","004","815511",1,0,0
"003044","004","425122",3,1,0
"003044","004","425911",1,1,0
"003044","004","425912",9,1,0
"003044","004","511129",1,0,0
"003044","004","524111",10,0,0
"003044","004","815111",1,0,0
"003051","004","425122",1,1,0
"003051","004","425911",1,1,0
"003051","004","425912",10,1,0
"003051","004","521115",1,0,0
"003051","004","521219",4,0,0
"003051","004","522192",1,0,0
"003051","004","524111",48,0,0
"003051","004","815111",1,0,0
"031961","004","521115",2,0,0
"031961","004","815111",1,0,0
"350009","004","815111",1,0,0
"350009","004","815511",1,0,0
"418552","004","815111",1,0,0
"418553","004","815111",1,0,0
"418554","004","425122",1,1,0
"418554","004","425131",1,1,1
"418554","004","425911",1,1,1
"418554","004","521111",1,0,0
"418554","004","523111",2,0,0
"418554","004","815111",1,0,0
"418554","004","815511",1,0,0
"445237","004","425129",1,1,155555558
"445237","004","425911",1,1,0
"445237","004","524111",45,0,0
"445237","004","815111",2,0,0
"445237","004","815511",1,0,0
"445243","004","425122",1,1,1
"445243","004","511111",1,0,0
"445243","004","511119",1,0,0
"445243","004","511121",1,0,0
"445243","004","511122",1,0,0
"445243","004","511126",1,0,0
"445243","004","511129",1,0,0
"445243","004","521219",1,0,0
"445243","004","524111",1,0,0
"445243","004","815111",1,0,0
"445252","004","425129",2,1,188598746
"445252","004","425131",1,1,1
"445252","004","425911",1,1,0
"445252","004","425912",1,1,0
"445252","004","524111",3,0,0
"445252","004","815111",1,0,0
"445252","004","815511",1,0,0
"445268","004","425122",2,1,0
"445268","004","511129",5,0,0
"445268","004","521219",1,0,0
"445268","004","524111",8,0,0
"445268","004","815111",1,0,0
"445268","004","815511",1,0,0
"445274","004","425129",4,1,4
"445274","004","425912",15,1,0
"445274","004","521219",17,0,0
"445274","004","524111",24,0,0
"445274","004","524113",1,0,0
"445274","004","524114",1,0,0
"445274","004","815111",1,0,0
"445280","004","425129",1,1,0
"445280","004","425912",1,1,1
"445280","004","521219",1,0,0
"445280","004","524111",1,0,0
"445280","004","815111",1,0,0
"445280","004","815511",9,0,0
"445299","004","425122",1,1,0
"445299","004","425131",1,1,0
"445299","004","425912",5,1,0
"445299","004","521219",1,0,0
"445299","004","524111",10,0,0
"445299","004","815111",1,0,0
"450774","004","425122",1,1,67507000
"450774","004","425129",1,1,25000999
"450774","004","524111",6,0,0
"450774","004","815111",1,0,0
"450774","004","815511",1,0,0
"450780","004","425122",2,1,0
"450780","004","425131",1,1,0
"450780","004","511129",2,0,0
"450780","004","521219",2,0,0
"450780","004","524111",4,0,0
"450780","004","815111",1,0,0
"450799","004","425911",1,1,0
"450799","004","425912",6,1,0
"450799","004","511123",1,0,0
"450799","004","521219",2,0,0
"450799","004","522191",2,0,0
"450799","004","524111",9,0,0
"450799","004","815111",1,0,0
"450799","004","815511",1,0,0
"450800","004","425122",1,1,77001990
"450800","004","425131",1,1,10.5
"450800","004","521219",4,0,0
"450800","004","524111",3,0,0
"450800","004","815111",1,0,0
"450800","004","815511",1,0,0
"450819","004","425122",3,1,21919000
"450819","004","425129",2,1,72877000
"450819","004","425911",1,1,0
"450819","004","425912",4,1,0
"450819","004","522111",1,0,0
"450819","004","815111",1,0,0
"450819","004","815511",1,0,0
"450825","004","425131",1,1,12
"450825","004","521219",1,0,0
"450825","004","524111",5,0,0
"450825","004","815111",1,0,0
"579001","004","815111",1,0,0
"579213","004","425912",2,1,2
"579213","004","521219",2,0,0
"579213","004","522192",1,0,0
"579213","004","524111",10,0,0
"579213","004","524113",1,0,0
"579213","004","815111",1,0,0
"579213","004","815511",1,0,0
"579220","004","425129",1,1,0
"579220","004","425911",1,1,1
"579220","004","511129",1,0,0
"579220","004","524114",1,0,0
"579220","004","815111",1,0,0
"579220","004","815511",1,0,0
"579234","004","425122",1,1,0
"579234","004","425131",2,1,7.45
"579234","004","425912",4,1,4
"579234","004","511129",1,0,0
"579234","004","521219",2,0,0
"579234","004","524111",24,0,0
"579234","004","815111",1,0,0
"579234","004","815511",1,0,0
"631648","004","425151",16,5,1643
"631648","004","425421",42,19,1680
"631648","004","425911",1,1,1
"631648","004","425913",1,1,221
"631648","004","524113",1,0,0
"631648","004","815111",1,0,0
"631648","004","815113",1,0,0
"631648","004","815511",8,0,0
"631648","004","815513",2,0,0
"662745","004","425129",2,1,0
"662745","004","425131",1,1,15
"662745","004","524111",1,0,0
"662745","004","815111",1,0,0
"662745","004","815511",7,0,0
"662752","004","425129",2,1,26099300
"662752","004","425131",1,1,1
"662752","004","425911",1,1,0
"662752","004","521111",1,0,0
"662752","004","521211",1,0,0
"662752","004","522192",1,0,0
"662752","004","524111",1,0,0
"662752","004","815111",1,0,0
"662752","004","815511",1,0,0
"890572","004","425122",1,1,2
"890572","004","425131",1,1,0
"890572","004","425811",1,1,0
"890572","004","425912",3,1,0
"890572","004","511129",3,0,0
"890572","004","521219",5,0,0
"890572","004","522191",3,0,0
"890572","004","524111",22,0,0
"890572","004","815111",1,0,0
"890588","004","425122",2,1,0
"890588","004","815111",1,0,0
"890588","004","815511",1,0,0
"890594","004","425129",2,1,6732999
"890594","004","425911",1,1,0
"890594","004","511111",2,0,0
"890594","004","511119",2,0,0
"890594","004","511121",4,0,0
"890594","004","511126",6,0,0
"890594","004","511129",3,0,0
"890594","004","521219",9,0,0
"890594","004","524111",26,0,0
"890594","004","815111",1,0,0
"890594","004","815511",3,0,0
"890608","004","425131",5,1,0
"890608","004","521241",1,0,0
"890608","004","524111",4,0,0
"890608","004","524113",3,0,0
"890608","004","815111",2,0,0
"890614","004","425122",1,1,23999999
"890614","004","511129",2,0,0
"890614","004","524111",3,0,0
"890614","004","815111",1,0,0
"890620","004","425122",1,1,3975000
"890620","004","425912",1,1,0
"890620","004","511129",5,0,0
"890620","004","521219",1,0,0
"890620","004","524111",4,0,0
"890620","004","815111",1,0,0
"890639","004","425131",18,1,102
"890639","004","521219",1,0,0
"890639","004","524111",2,0,0
"890639","004","815111",1,0,0
"890639","004","815511",5,0,0
"890645","004","425129",1,1,1
"890645","004","425911",1,1,1
"890645","004","425912",1,1,0
"890645","004","524111",8,0,0
"890645","004","815111",1,0,0
"890645","004","815511",1,0,0
"890651","004","425122",1,1,0
"890651","004","521219",3,0,0
"890651","004","524111",14,0,0
"890651","004","815111",1,0,0
"890660","004","425122",1,1,32650000
"890660","004","425131",1,1,0
"890660","004","524111",2,0,0
"890660","004","815111",1,0,0
"890676","004","425122",1,1,1
"890676","004","511121",1,0,0
"890676","004","511123",1,0,0
"890676","004","815111",1,0,0
"890676","004","815511",4,0,0
"890682","004","425129",1,1,0
"890682","004","425131",1,1,1
"890682","004","425911",1,1,0
"890682","004","511129",1,0,0
"890682","004","815111",1,0,0
"004028","005","425233",22,1,60
"004028","005","425239",300,12,9310
"004028","005","511111",1,0,0
"004028","005","511124",2,0,0
"004028","005","511129",1,0,0
"004028","005","521115",1,0,0
"004028","005","815111",3,0,0
"004028","005","815511",1,0,0
"097450","005","425131",72,1,363
"097450","005","425912",9,1,17
"097450","005","521111",1,0,0
"097450","005","521115",1,0,0
"097450","005","521211",3,0,0
"097450","005","522151",3,0,0
"097450","005","524111",49,0,0
"097450","005","524114",1,0,0
"097450","005","524119",15,0,0
"097450","005","815111",1,0,0
"097450","005","815511",1,0,0
"097467","005","815111",1,0,0
"097467","005","815511",2,0,0
"097471","005","425131",4,1,8
"097471","005","425232",2,1,29
"097471","005","425233",19,13,185
"097471","005","425239",63,39,2903
"097471","005","425911",2,1,0
"097471","005","511111",1,0,0
"097471","005","511121",1,0,0
"097471","005","511122",1,0,0
"097471","005","511158",9,0,0
"097471","005","522141",2,0,0
"097471","005","815111",1,0,0
"097471","005","815511",1,0,0
"097488","005","425131",7,1,7
"097488","005","523111",1,0,0
"097488","005","815111",1,0,0
"097492","005","425131",1,1,1
"097492","005","425231",28,1,53
"097492","005","425232",35,1,129
"097492","005","425233",118,7,499
"097492","005","425239",634,47,17394
"097492","005","532111",1,0,0
"097500","005","425131",1,1,1
"097500","005","425911",1,1,1
"097500","005","511124",1,0,0
"097500","005","511129",1,0,0
"097500","005","815111",1,0,0
"097500","005","815511",2,0,0
"097514","005","425122",1,1,0
"097514","005","425131",7,1,0
"097514","005","815111",1,0,0
"097535","005","425131",6,1,11
"097535","005","425232",11,1,48
"097535","005","425233",18,6,30
"097535","005","425239",73,23,1355
"097535","005","425911",1,1,1
"097535","005","425991",1,1,1
"097535","005","511129",1,0,0
"097535","005","815111",1,0,0
"097542","005","425122",2,1,0
"097542","005","425129",1,1,0
"097542","005","425131",1,1,1
"097542","005","815111",1,0,0
"097542","005","815511",1,0,0
"097556","005","425131",2,1,0
"097556","005","511129",1,0,0
"097556","005","815111",1,0,0
"097556","005","815511",1,0,0
"097560","005","425131",2,1,2
"097560","005","425912",1,1,1
"097560","005","425913",1,1,1
"097560","005","523121",1,0,0
"097560","005","533121",1,0,0
"097560","005","815111",1,0,0
"097577","005","425239",3,3,6
"097577","005","425911",1,1,3
"097577","005","511111",1,0,0
"097577","005","511121",1,0,0
"097577","005","511122",1,0,0
"097577","005","511129",1,0,0
"097577","005","815111",1,0,0
"097577","005","815511",1,0,0
"097598","005","425129",1,1,0
"097598","005","425131",2,1,2
"097598","005","815111",1,0,0
"097598","005","815511",1,0,0
"097603","005","425129",1,1,0
"097603","005","425131",2,1,2
"097603","005","815111",1,0,0
"097603","005","815511",1,0,0
"097610","005","425131",1,1,0
"097610","005","521115",1,0,0
"097610","005","815111",1,0,0
"097610","005","815511",1,0,0
"097624","005","425131",2,1,2
"097624","005","815111",1,0,0
"097624","005","815511",1,0,0
"097631","005","425122",1,1,0
"097631","005","425131",1,1,1
"097631","005","815111",1,0,0
"097645","005","815111",1,0,0
"097645","005","815511",3,0,0
"097652","005","425911",1,1,2
"097652","005","815111",1,0,0
"097652","005","815511",2,0,0
"097666","005","425131",5,1,16
"097666","005","815111",2,0,0
"097670","005","815111",1,0,0
"097687","005","425121",2,1,139300000
"097687","005","425131",2,1,2
"097687","005","425912",1,1,0
"097687","005","511124",1,0,0
"097687","005","523111",1,0,0
"097687","005","815111",1,0,0
"097691","005","425131",1,1,1
"097691","005","815111",1,0,0
"097691","005","815511",1,0,0
"097709","005","815111",1,0,0
"097713","005","425131",2,1,2
"097713","005","425912",1,1,0
"097713","005","511121",1,0,0
"097713","005","524111",1,0,0
"097713","005","815111",1,0,0
"097713","005","815511",1,0,0
"097720","005","425131",2,1,2
"097720","005","425233",1,1,3
"097720","005","425239",11,11,87
"097734","005","425131",1,1,1
"097734","005","815111",1,0,0
"097741","005","425131",1,1,0
"097741","005","815111",1,0,0
"097755","005","425131",1,1,1
"097755","005","815111",1,0,0
"097762","005","425131",1,1,0
"097762","005","511111",1,0,0
"097762","005","511123",1,0,0
"097762","005","511129",1,0,0
"097762","005","815111",1,0,0
"097762","005","815511",1,0,0
"097776","005","425122",2,1,0
"097776","005","425131",1,1,2
"097776","005","815111",1,0,0
"097780","005","425131",1,1,1
"097780","005","815111",1,0,0
"097797","005","425239",5,5,19
"097797","005","425911",1,1,1010
"097797","005","815111",1,0,0
"097802","005","511124",1,0,0
"097802","005","815111",1,0,0
"097819","005","815111",1,0,0
"097819","005","815511",1,0,0
"097823","005","815111",1,0,0
"097830","005","815111",1,0,0
"097830","005","815511",1,0,0
"097844","005","524119",1,0,0
"097844","005","815111",1,0,0
"097851","005","425131",1,1,3
"097851","005","425239",3,3,58
"097851","005","425931",1,1,1
"097851","005","815111",1,0,0
"097851","005","815511",1,0,0
"097865","005","425131",1,1,1
"097865","005","815111",1,0,0
"097865","005","815511",1,0,0
"097872","005","425122",1,1,0
"097872","005","425131",1,1,40
"097872","005","511129",1,0,0
"097872","005","815111",1,0,0
"097872","005","815511",1,0,0
"097886","005","425131",2,1,3
"097886","005","425232",7,1,12
"097886","005","425233",3,1,5
"097886","005","425239",55,14,482
"097886","005","815111",1,0,0
"097886","005","815511",1,0,0
"097890","005","815111",1,0,0
"097890","005","815511",1,0,0
"097908","005","511124",1,0,0
"097908","005","815111",1,0,0
"097908","005","815511",1,0,0
"097912","005","425131",1,1,0
"097912","005","815511",1,0,0
"097929","005","425129",3,1,28729988
"097929","005","815111",1,0,0
"097933","005","815111",1,0,0
"097933","005","815511",1,0,0
"097940","005","425131",2,1,2
"097940","005","425999",1,1,1
"097940","005","815111",1,0,0
"097940","005","815511",2,0,0
"097954","005","425131",1,1,1
"097954","005","425232",1,1,1
"097954","005","425233",2,1,3
"097954","005","425239",14,9,70
"097954","005","521841",1,0,0
"097954","005","815111",1,0,0
"097954","005","815511",1,0,0
"097975","005","425131",2,1,2
"097975","005","815111",1,0,0
"097982","005","815111",1,0,0
"097996","005","511124",2,0,0
"097996","005","511129",1,0,0
"097996","005","815111",1,0,0
"098001","005","425131",1,1,1
"098001","005","815111",1,0,0
"098001","005","815511",1,0,0
"098015","005","425131",1,1,0
"098015","005","815511",4,0,0
"098022","005","815111",1,0,0
"098036","005","425129",1,1,16333999
"098036","005","533121",2,0,0
"098036","005","815111",1,0,0
"098036","005","815511",1,0,0
"098040","005","815111",1,0,0
"098040","005","815511",1,0,0
"098057","005","425131",2,1,2
"098057","005","511111",2,0,0
"098057","005","511119",1,0,0
"098057","005","511121",2,0,0
"098057","005","815111",1,0,0
"098057","005","815511",1,0,0
"098061","005","425131",1,1,2
"098061","005","511129",1,0,0
"098061","005","815111",2,0,0
"098061","005","815511",1,0,0
"098078","005","815111",1,0,0
"098078","005","815511",2,0,0
"098082","005","425131",1,1,1
"098082","005","815111",1,0,0
"098082","005","815511",1,0,0
"098104","005","425913",1,1,1
"098104","005","511124",1,0,0
"098104","005","815111",1,0,0
"098104","005","815511",2,0,0
"098111","005","425131",2,1,2
"098111","005","425232",10,1,326
"098111","005","425233",17,1,339
"098111","005","425239",27,1,10696
"098111","005","511129",15,0,0
"098111","005","521811",1,0,0
"098111","005","815111",1,0,0
"098111","005","815511",1,0,0
"098125","005","425131",1,1,1
"098125","005","511111",1,0,0
"098125","005","511121",1,0,0
"098125","005","511122",1,0,0
"098125","005","511129",1,0,0
"098125","005","815111",1,0,0
"098125","005","815511",1,0,0
"098132","005","815111",1,0,0
"098146","005","425131",3,1,32700
"098146","005","815111",1,0,0
"098150","005","425131",1,1,12
"098150","005","815111",1,0,0
"098150","005","815511",1,0,0
"098167","005","425131",3,1,0
"098167","005","425232",1,1,2
"098167","005","425233",2,2,6
"098167","005","425239",12,12,63
"098167","005","815111",1,0,0
"098167","005","815511",1,0,0
"098171","005","815511",1,0,0
"098188","005","815111",1,0,0
"098188","005","815511",1,0,0
"098192","005","815111",1,0,0
"098192","005","815511",11,0,0
"098200","005","425233",4,2,13
"098200","005","425239",38,23,461
"098200","005","425991",1,1,1
"098200","005","815111",1,0,0
"098200","005","815511",2,0,0
"098214","005","425131",2,1,2
"098214","005","815111",1,0,0
"098214","005","815511",1,0,0
"098221","005","425131",1,1,1
"098221","005","425764",1,1,0
"098221","005","815111",2,0,0
"098221","005","815511",7,0,0
"098235","005","511121",2,0,0
"098235","005","511122",2,0,0
"098235","005","511124",1,0,0
"098235","005","511126",3,0,0
"098235","005","815111",1,0,0
"098235","005","815511",1,0,0
"098242","005","425131",12,1,12
"098242","005","815111",2,0,0
"098242","005","815511",2,0,0
"098256","005","425131",1,1,0
"098256","005","511129",1,0,0
"098256","005","815111",1,0,0
"098260","005","425131",12,1,0
"098260","005","815111",1,0,0
"098260","005","815511",1,0,0
"098277","005","425131",12,1,12
"098277","005","511123",1,0,0
"098277","005","815111",1,0,0
"098281","005","511129",1,0,0
"098281","005","815111",1,0,0
"098298","005","815111",1,0,0
"098298","005","815511",2,0,0
"098303","005","815111",1,0,0
"098303","005","815511",11,0,0
"098310","005","815111",1,0,0
"098324","005","815111",1,0,0
"098324","005","815511",1,0,0
"098331","005","425122",1,1,0
"098331","005","425131",13,1,24
"098331","005","815111",1,0,0
"098331","005","815511",11,0,0
"098345","005","511129",1,0,0
"098345","005","815511",1,0,0
"098352","005","815111",1,0,0
"098352","005","815511",2,0,0
"098366","005","815111",2,0,0
"098366","005","815511",1,0,0
"098370","005","425131",3,1,0
"098370","005","815111",1,0,0
"098370","005","815511",1,0,0
"098387","005","425131",2,1,0
"098387","005","815111",1,0,0
"098387","005","815511",1,0,0
"098391","005","425131",1,1,0
"098409","005","815111",1,0,0
"098409","005","815511",1,0,0
"098413","005","815111",1,0,0
"098420","005","425131",7,1,12
"098420","005","815511",1,0,0
"098434","005","425129",1,1,2777900
"098434","005","425131",1,1,1
"098434","005","511129",1,0,0
"098434","005","524111",3,0,0
"098434","005","815511",3,0,0
"098441","005","425129",1,1,5350000
"098441","005","425131",1,1,3
"098441","005","815111",1,0,0
"098455","005","815111",1,0,0
"098462","005","815111",1,0,0
"098462","005","815511",2,0,0
"098480","005","425912",1,1,1
"098480","005","815111",1,0,0
"098480","005","815511",1,0,0
"098497","005","425791",6,1,6
"098523","005","815111",1,0,0
"098530","005","425131",2,1,2
"098530","005","815111",1,0,0
"098530","005","815511",1,0,0
"098544","005","425129",1,1,999999
"098544","005","815111",1,0,0
"098586","005","815511",1,0,0
"098590","005","815111",1,0,0
"098608","005","511129",1,0,0
"098608","005","521111",1,0,0
"098608","005","522112",1,0,0
"098612","005","425131",34,1,43
"098612","005","511111",1,0,0
"098612","005","815111",1,0,0
"098612","005","815511",3,0,0
"098629","005","425131",3,1,3
"098629","005","425233",3,3,9
"098629","005","425239",6,6,110
"098629","005","425912",3,1,3
"098629","005","511111",1,0,0
"098629","005","815511",1,0,0
"098633","005","425131",1,1,0
"098633","005","815111",1,0,0
"098633","005","815511",1,0,0
"098640","005","425232",4,1,23
"098640","005","425233",8,4,38
"098640","005","425239",32,14,397
"098640","005","815111",2,0,0
"098640","005","815511",1,0,0
"098654","005","425791",1,1,1
"098654","005","815111",1,0,0
"098661","005","815111",1,0,0
"098661","005","815511",1,0,0
"098675","005","425121",1,1,3
"098675","005","425131",1,1,1
"098675","005","815111",1,0,0
"098675","005","815511",1,0,0
"098682","005","425131",1,1,2640000
"098682","005","425911",2,1,2
"098682","005","511122",2,0,0
"098682","005","815111",1,0,0
"098682","005","815511",1,0,0
"098696","005","815111",1,0,0
"098696","005","815511",1,0,0
"098701","005","425122",1,1,0
"098701","005","425131",1,1,1
"098701","005","815111",1,0,0
"098722","005","425131",12,1,12
"098722","005","815111",1,0,0
"098739","005","425131",1,1,1
"098739","005","815111",1,0,0
"098739","005","815511",2,0,0
"098743","005","425129",1,1,1
"098743","005","511111",4,0,0
"098743","005","511119",4,0,0
"098743","005","511121",4,0,0
"098743","005","511122",3,0,0
"098743","005","511124",1,0,0
"098743","005","511126",1,0,0
"098743","005","521115",3,0,0
"098743","005","815111",1,0,0
"098750","005","425131",10,1,11
"098750","005","425811",1,1,62
"098750","005","511129",2,0,0
"098750","005","815111",1,0,0
"098750","005","815511",1,0,0
"098764","005","425131",10,1,12
"098764","005","815111",1,0,0
"098764","005","815511",1,0,0
"098771","005","425131",1,1,12
"098771","005","511129",1,0,0
"098771","005","815111",1,0,0
"098785","005","425122",1,1,1
"098785","005","425131",1,1,0
"098785","005","815111",1,0,0
"098792","005","425122",1,1,1
"098792","005","425131",1,1,1
"098792","005","425991",1,1,1
"098792","005","815111",1,0,0
"098792","005","815511",1,0,0
"098807","005","425122",2,1,2
"098807","005","425131",1,1,0
"098807","005","523121",1,0,0
"098807","005","815111",1,0,0
"098807","005","815511",1,0,0
"098807","005","815514",1,0,0
"098811","005","425131",1,1,1
"098811","005","425911",1,1,1
"098811","005","815111",1,0,0
"098828","005","425131",2,1,5
"098828","005","523121",1,0,0
"098828","005","815111",1,0,0
"098828","005","815511",1,0,0
"098832","005","425131",1,1,1
"098832","005","815111",1,0,0
"098849","005","425131",6,1,12
"098849","005","425239",5,2,5
"098849","005","511129",1,0,0
"098853","005","511157",1,0,0
"098853","005","521119",1,0,0
"098853","005","524111",1,0,0
"098853","005","815111",1,0,0
"098860","005","425131",12,1,162095
"098860","005","425239",2,2,6
"098860","005","815511",1,0,0
"098874","005","815511",1,0,0
"098881","005","425131",1,1,1
"098895","005","425122",1,1,1
"098895","005","425131",1,1,1
"098895","005","511158",7,0,0
"098895","005","815111",1,0,0
"098895","005","815511",2,0,0
"098900","005","425131",1,1,2166000
"098900","005","815111",1,0,0
"098917","005","425131",1,1,40
"098917","005","815111",1,0,0
"098921","005","815111",1,0,0
"098938","005","425129",1,1,4756000
"098938","005","425131",2,1,1
"098938","005","511111",1,0,0
"098938","005","511158",1,0,0
"098938","005","521811",1,0,0
"098938","005","524111",1,0,0
"098938","005","524114",3,0,0
"098938","005","815111",1,0,0
"098942","005","425131",3,1,3
"098942","005","815111",1,0,0
"098959","005","425131",1,1,1
"098959","005","523119",1,0,0
"098959","005","815111",1,0,0
"098963","005","425131",1,1,1
"098963","005","815111",1,0,0
"098970","005","815111",1,0,0
"098984","005","425131",1,1,1
"098984","005","815111",1,0,0
"098991","005","815111",1,0,0
"099003","005","425122",1,1,170000
"099003","005","425131",2,1,2
"099003","005","425791",1,1,1
"099003","005","815111",1,0,0
"099003","005","815511",1,0,0
"099010","005","425131",1,1,1
"099010","005","815111",1,0,0
"099010","005","815511",1,0,0
"099024","005","425131",1,1,1
"099024","005","815111",1,0,0
"099031","005","425121",1,1,440000
"099031","005","425131",1,1,0
"099031","005","425233",59,7,97
"099031","005","425239",524,37,4726
"099031","005","815111",1,0,0
"099031","005","815511",1,0,0
"099045","005","815111",1,0,0
"099045","005","815511",1,0,0
"099052","005","815111",1,0,0
"099052","005","815511",1,0,0
"099062","005","425239",46,2,1904
"099062","005","815111",1,0,0
"099062","005","815511",1,0,0
"099062","005","815513",1,0,0
"099063","005","425231",2,1,23
"099063","005","425232",22,1,1026
"099063","005","425233",300,20,3150
"099063","005","425239",767,68,71793.5
"099063","005","815111",1,0,0
"099063","005","815511",1,0,0
"099064","005","425231",8,1,92
"099064","005","425232",4,1,138
"099064","005","425233",101,7,2816
"099064","005","425239",57,6,25947
"099064","005","815111",1,0,0
"099065","005","425231",82,1,203
"099065","005","425232",87,1,309
"099065","005","425233",352,9,1457
"099065","005","425239",1953,48,5400782
"099065","005","815111",1,0,0
"099066","005","425129",2,1,60555000
"099066","005","425131",1,1,1
"099066","005","815111",1,0,0
"099067","005","425239",58,3,1619
"099067","005","815111",1,0,0
"099067","005","815511",3,0,0
"099067","005","815513",1,0,0
"099068","005","425232",129,1,1801
"099068","005","425233",281,10,2402
"099068","005","425239",697,30,84943
"099068","005","815111",1,0,0
"099069","005","425232",34,1,662
"099069","005","425233",35,5,1078
"099069","005","425239",170,16,15862
"099069","005","815111",1,0,0
"099070","005","425131",21,1,225013
"099070","005","425232",2,1,4
"099070","005","425233",8,3,17
"099070","005","425239",38,13,307
"099070","005","815111",1,0,0
"099070","005","815511",1,0,0
"099071","005","425232",31,1,133
"099071","005","425233",81,7,260
"099071","005","425239",372,48,5133
"099071","005","815111",1,0,0
"099072","005","425231",6,1,17
"099072","005","425232",8,1,20
"099072","005","425233",53,8,250
"099072","005","425239",209,22,5913
"099072","005","815111",1,0,0
"099073","005","425232",25,1,143
"099073","005","425233",53,6,144
"099073","005","425239",222,35,3493
"099073","005","815111",1,0,0
"099074","005","425232",85,1,718
"099074","005","425233",167,8,755
"099074","005","425239",739,35,35313
"099074","005","815111",1,0,0
"099075","005","425231",5,1,5
