"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"098750","005","425131",13,1,13
"098750","005","425911",1,1,3
"098764","005","425122",1,1,1
"098764","005","425131",12,1,12
"098771","005","425131",1,1,12
"098785","005","425131",1,1,1
"098792","005","425911",1,1,1
"098807","005","425131",1,1,1
"098811","005","425122",1,1,0
"098828","005","425131",1,1,1
"098832","005","425122",1,1,0
"098849","005","425131",7,1,7
"098853","005","425131",1,1,1
"098860","005","425131",10,1,11
"098874","005","425911",1,1,1
"098881","005","425131",12,1,12
"098895","005","425122",1,1,1
"098895","005","425912",1,1,1
"098917","005","425131",1,1,1
"098938","005","425911",5,1,0
"098959","005","425129",2,1,3948000
"098959","005","425131",1,1,1
"098959","005","425999",1,1,1
"098963","005","425131",1,1,1
"098984","005","425131",4,1,8
"098991","005","425131",1,1,4
"099003","005","425122",1,1,6000899
"099003","005","425131",3,1,2
"099024","005","425131",1,1,1
"099031","005","425131",2,1,2
"099045","005","425131",2,1,2
"099062","005","425239",71,3,2117
"099063","005","425231",5,1,32
"099063","005","425232",21,1,1741
"099063","005","425233",311,20,3427
"099063","005","425239",897,82,101130
"099063","005","815114",1,0,0
"099064","005","425131",1,1,0
"099064","005","425231",22,1,118
"099064","005","425232",29,1,689
"099064","005","425233",462,7,3291
"099064","005","425239",521,12,67811
"099064","005","425912",1,1,12
"099065","005","425231",88,1,166
"099065","005","425232",99,1,207
"099065","005","425233",483,8,2183
"099065","005","425239",2778,67,62303
"099066","005","425129",1,1,3621500
"099066","005","425131",1,1,1
"099066","005","511129",1,0,0
"099067","005","425239",79,2,2865
"099068","005","425232",73,1,1366
"099068","005","425233",341,9,3462
"099068","005","425239",830,23,66894
"099069","005","425231",1,1,1
"099069","005","425232",108,1,273
"099069","005","425233",79,6,144
"099069","005","425239",543,35,8437
"099070","005","425131",6,1,3
"099071","005","425231",2,1,20
"099071","005","425232",124,1,384
"099071","005","425233",193,5,379
"099071","005","425239",1049,40,12923
"099071","005","425912",1,1,0
"099072","005","425231",15,1,24
"099072","005","425232",8,1,17
"099072","005","425233",72,8,318
"099072","005","425239",345,25,5558
"099073","005","425231",1,1,1
"099073","005","425232",46,1,180
"099073","005","425233",67,8,165
"099073","005","425239",250,35,5078
"099074","005","425232",57,1,508
"099074","005","425233",161,7,830
"099074","005","425239",689,29,24705
"099075","005","425231",4,1,4
"099075","005","425232",11,1,33
"099075","005","425233",58,6,168
"099075","005","425239",456,36,5403
"099077","005","425231",7,1,57
"099077","005","425232",45,1,1564
"099077","005","425233",346,6,2761
"099077","005","425239",805,13,63817
"099078","005","425231",4,1,4
"099078","005","425232",34,1,438
"099078","005","425233",72,4,436
"099078","005","425239",167,10,9162
"099079","005","425231",24,1,53
"099079","005","425232",80,1,713
"099079","005","425233",378,9,1554
"099079","005","425239",2573,57,25651
"099079","005","425912",2,1,0
"099080","005","425232",97,1,568
"099080","005","425233",225,10,728
"099080","005","425239",1122,49,18298
"099081","005","425231",1,1,1
"099081","005","425232",75,1,267
"099081","005","425233",95,6,248
"099081","005","425239",545,41,6181
"099082","005","425231",15,1,21
"099082","005","425232",118,1,332
"099082","005","425233",278,14,584
"099082","005","425239",1564,72,14145
"099082","005","425912",1,1,1
"099083","005","425232",28,1,165
"099083","005","425233",59,5,142
"099083","005","425239",277,36,5945
"099084","005","425232",42,1,279
"099084","005","425233",68,8,266
"099084","005","425239",390,37,8225
"099085","005","425232",92,1,225
"099085","005","425233",137,8,282
"099085","005","425239",661,37,8229
"099086","005","425232",19,1,181
"099086","005","425233",30,5,175
"099086","005","425239",177,37,3831
"099087","005","425131",1,1,0
"099088","005","425232",24,1,80
"099088","005","425233",37,7,143
"099088","005","425239",216,40,2874
"099089","005","425231",2,1,2
"099089","005","425232",68,1,125
"099089","005","425233",79,8,123
"099089","005","425239",540,38,3270
"099090","005","425239",48,2,1418
"099090","005","425912",1,1,1
"099092","005","425231",56,1,127
"099092","005","425232",99,1,608
"099092","005","425233",398,18,1630
"099092","005","425239",1898,79,27087
"099093","005","425131",1,1,1
"099093","005","425231",3,1,3
"099093","005","425232",32,1,57
"099093","005","425233",89,5,167
"099093","005","425239",414,43,3418
"099094","005","425231",10,1,10
"099094","005","425232",29,1,33
"099094","005","425233",118,8,339
"099094","005","425239",675,44,6587
"099095","005","425232",71,1,193
"099095","005","425233",93,4,265
"099095","005","425239",554,36,5690
"099096","005","425231",1,1,1
"099096","005","425232",45,1,54
"099096","005","425233",192,5,365
"099096","005","425239",1109,38,8608
"099097","005","425232",11,1,14
"099097","005","425233",111,5,157
"099097","005","425239",670,34,87092
"099098","005","425232",128,1,268
"099098","005","425233",167,6,346
"099098","005","425239",841,43,5669
"099098","005","425912",1,1,1
"099099","005","425232",20,1,26
"099099","005","425233",149,8,285
"099099","005","425239",925,46,8830
"099100","005","425231",2,1,3
"099100","005","425232",37,1,136
"099100","005","425233",73,5,178
"099100","005","425239",198,7,6750
"099101","005","425231",2,1,2
"099101","005","425232",17,1,197
"099101","005","425233",64,3,382
"099101","005","425239",270,23,5786
"099102","005","425231",3,1,5
"099102","005","425232",8,1,20
"099102","005","425233",81,6,309
"099102","005","425239",416,41,6041
"099103","005","425231",14,1,22
"099103","005","425232",63,1,287
"099103","005","425233",181,6,366
"099103","005","425239",935,59,8966
"099104","005","425231",4,1,8
"099104","005","425233",61,8,319
"099104","005","425239",405,38,6652
"099105","005","425232",36,1,39
"099105","005","425233",151,10,315
"099105","005","425239",763,44,7243
"099106","005","425231",3,1,3
"099106","005","425232",18,1,23
"099106","005","425233",112,10,149
"099106","005","425239",456,42,2816
"099107","005","425231",1,1,1
"099107","005","425232",4,1,5
"099107","005","425233",120,5,333
"099107","005","425239",656,34,6652
"099108","005","425232",110,1,211
"099108","005","425233",127,8,190
"099108","005","425239",972,52,8564
"099109","005","425131",12,1,12
"099110","005","425232",26,1,107
"099110","005","425233",59,9,104
"099110","005","425239",256,44,3139
"099111","005","425231",3,1,3
"099111","005","425232",30,1,83
"099111","005","425233",60,6,114
"099111","005","425239",292,37,5595
"099112","005","425232",1,1,1
"099112","005","425233",58,3,195
"099112","005","425239",320,34,3961
"099114","005","425231",68,1,815
"099114","005","425232",127,1,307
"099114","005","425233",149,7,335
"099114","005","425239",575,44,5560
"099115","005","425231",18,1,26
"099115","005","425232",251,1,869
"099115","005","425233",332,9,658
"099115","005","425239",1797,50,23525
"099116","005","425231",2,1,2
"099116","005","425232",105,1,306
"099116","005","425233",159,8,363
"099116","005","425239",950,58,7554
"099117","005","425232",51,1,90
"099117","005","425233",117,6,222
"099117","005","425239",576,47,4989
"099118","005","425233",192,11,410
"099118","005","425239",475,37,11566
"099119","005","425231",7,1,8
"099119","005","425232",62,1,377
"099119","005","425233",138,10,371
"099119","005","425239",661,45,9334
"099121","005","425232",13,1,154
"099121","005","425233",41,5,181
"099121","005","425239",175,8,6994
"099122","005","425122",1,1,27103220
"099122","005","425231",28,1,28
"099122","005","425232",149,1,351
"099122","005","425233",284,8,537
"099122","005","425239",1697,55,11555
"099123","005","425233",163,8,313
"099123","005","425239",846,42,12060
"099124","005","425231",3,1,4
"099124","005","425232",122,1,435
"099124","005","425233",166,7,420
"099124","005","425239",822,38,9268
"099125","005","425233",85,4,106
"099125","005","425239",389,36,3260
"099125","005","425912",1,1,1
"099126","005","425232",1,1,1
"099126","005","425233",64,7,197
"099126","005","425239",313,38,4295
"099127","005","425231",4,1,4
"099127","005","425233",58,5,180
"099127","005","425239",264,29,2651
"099128","005","425231",8,1,9
"099128","005","425232",700,1,700
"099128","005","425233",71,10,715
"099128","005","425239",2132,49,21152
"099129","005","425231",4,1,5
"099129","005","425232",80,1,430
"099129","005","425233",139,8,465
"099129","005","425239",481,40,6525
"099130","005","425232",10,1,54
"099130","005","425233",73,9,340
"099130","005","425239",298,50,6302
"099131","005","425231",37,1,49
"099131","005","425232",240,1,1307
"099131","005","425233",388,12,1184
"099131","005","425239",2357,77,35403
"099132","005","425239",53,3,2137
"099133","005","425231",41,1,103
"099133","005","425232",164,1,4894
"099133","005","425233",541,22,5433
"099133","005","425239",1229,52,151437
"099135","005","425232",38,1,165
"099135","005","425233",46,4,207
"099135","005","425239",175,7,3923
"099136","005","425231",2,1,3
"099136","005","425232",37,1,328
"099136","005","425233",52,5,341
"099136","005","425239",249,33,5663
"099137","005","425232",7,1,150
"099137","005","425233",72,7,352
"099137","005","425239",192,15,5727
"099138","005","425231",19,1,287
"099138","005","425232",28,1,591
"099138","005","425233",38,4,415
"099138","005","425239",119,6,19196
"099139","005","425232",200,1,1135
"099139","005","425233",330,9,991
"099139","005","425239",2200,51,35904
"099140","005","425232",8,1,16
"099140","005","425233",49,7,683
"099140","005","425239",250,43,13556
"099141","005","425122",1,1,0
"099141","005","425131",1,1,1
"099142","005","425232",43,1,146
"099142","005","425233",87,6,304
"099142","005","425239",548,46,4596
"099143","005","425231",4,1,24
"099143","005","425232",39,1,71
"099143","005","425233",62,3,132
"099143","005","425239",405,31,3859
"099144","005","425231",10,1,11
"099144","005","425233",189,6,589
"099144","005","425239",1230,50,542596
"099145","005","425231",13,1,14
"099145","005","425233",252,4,648
"099145","005","425239",1421,34,21854
"099145","005","425999",1,1,1
"099146","005","425233",37,5,226
"099146","005","425239",219,37,7638
"099147","005","425231",5,1,6
"099147","005","425232",53,1,207
"099147","005","425233",87,9,227
"099147","005","425239",522,49,6881
"099148","005","425231",4,1,4
"099148","005","425232",42,1,54
"099148","005","425233",174,6,340
"099148","005","425239",898,54,6970
"099149","005","425231",9,1,10
"099149","005","425232",53,1,288
"099149","005","425233",96,6,379
"099149","005","425239",556,40,8758
"099150","005","425231",11,1,26
"099150","005","425232",28,1,120
"099150","005","425233",31,3,132
"099150","005","425239",129,5,2753
"099151","005","425231",19,1,240
"099151","005","425232",13,1,46
"099151","005","425233",69,6,687
"099151","005","425239",129,8,12736
"099152","005","425232",101,1,1392
"099152","005","425233",226,12,1431
"099152","005","425239",1335,65,37126
"099153","005","425233",41,8,131
"099153","005","425239",281,43,4296
"099154","005","425232",15,1,74
"099154","005","425233",46,7,135
"099154","005","425239",93,10,3923
"099155","005","425131",1,1,1
"099156","005","425232",38,1,129
"099156","005","425233",82,5,163
"099156","005","425239",368,8,3346
"099157","005","425232",2,1,2
"099157","005","425233",163,7,457
"099157","005","425239",1098,44,10249
"099158","005","425232",6,1,42
"099158","005","425233",37,7,249
"099158","005","425239",101,32,900
"099159","005","425231",6,1,7
"099159","005","425232",31,1,70
"099159","005","425233",66,4,238
"099159","005","425239",409,32,4226
"099160","005","425232",41,1,145
"099160","005","425233",59,6,200
"099160","005","425239",335,47,3755
"099161","005","425232",4,1,20
"099161","005","425233",20,4,79
"099161","005","425239",117,25,1188
"099163","005","425232",30,1,39
"099163","005","425233",68,4,136
"099163","005","425239",343,39,2761
"099164","005","425232",40,1,83
"099164","005","425233",59,7,111
"099164","005","425239",309,30,4614
"099165","005","425231",5,1,7
"099165","005","425232",4,1,7
"099165","005","425233",41,6,92
"099165","005","425239",203,48,1661
"099166","005","425233",70,4,105
"099166","005","425239",272,32,1678
"099166","005","425912",1,1,1
"099167","005","425232",19,1,328
"099167","005","425233",25,5,369
"099167","005","425239",102,18,4846
"099168","005","425232",3,1,9
"099168","005","425233",19,5,80
"099168","005","425239",90,22,522
"099169","005","425239",94,3,190
"099170","005","425232",109,1,397
"099170","005","425233",159,12,322
"099170","005","425239",805,56,10556
"099170","005","425912",2,1,2
"099171","005","425232",16,1,37
"099171","005","425233",29,3,35
"099171","005","425239",132,24,1841
"099172","005","425231",26,1,58
"099172","005","425232",16,1,43
"099172","005","425233",124,7,279
"099172","005","425239",558,53,5282
"099173","005","425232",1,1,3
"099173","005","425233",94,4,168
"099173","005","425239",310,29,4836
"099174","005","425232",127,1,344
"099174","005","425233",110,4,353
"099174","005","425239",536,28,5407
"099175","005","425232",58,1,78
"099175","005","425233",102,4,140
"099175","005","425239",473,33,3147
"099176","005","425131",1,1,1
"099177","005","425232",30,1,37
"099177","005","425233",53,4,63
"099177","005","425239",294,29,2382
"099178","005","425232",40,1,66
"099178","005","425233",52,6,86
"099178","005","425239",230,30,4016
"099179","005","425232",62,1,69
"099179","005","425233",76,5,85
"099179","005","425239",171,15,1131
"099180","005","425122",1,1,0
"099180","005","425131",1,1,1
"099180","005","425912",1,1,1
"099181","005","425231",1,1,1
"099181","005","425232",17,1,30
"099181","005","425233",79,4,125
"099181","005","425239",279,32,3760
"099182","005","425232",13,1,15
"099182","005","425233",16,3,16
"099182","005","425239",82,22,476
"099183","005","425232",65,1,98
"099183","005","425233",55,6,64
"099183","005","425239",132,14,1041
"099184","005","425231",1,1,1
"099184","005","425232",53,1,74
"099184","005","425233",60,6,86
"099184","005","425239",273,33,2572
"099185","005","425232",12,1,12
"099185","005","425233",11,3,11
"099185","005","425239",128,15,912
"099186","005","425231",1,1,1
"099186","005","425232",51,1,51
"099186","005","425233",43,4,43
"099186","005","425239",391,30,1399
"099187","005","425232",50,1,66
"099187","005","425233",40,4,41
"099187","005","425239",369,31,2645
"099188","005","425233",26,6,47
"099188","005","425239",118,22,2509
"099189","005","425239",242,2,1473
"099190","005","425231",337,1,1432
"099190","005","425233",742,16,3215
"099190","005","425239",4229,99,47606202
"099191","005","425232",24,1,175
"099191","005","425233",87,6,185
"099191","005","425239",218,24,2574
"099192","005","425232",21,1,157
"099192","005","425233",34,6,217
"099192","005","425239",171,27,3910
"099193","005","425232",12,1,119
"099193","005","425233",21,5,127
"099193","005","425239",78,16,4081
"099194","005","425231",8,1,12
"099194","005","425232",10,1,188
"099194","005","425233",30,5,199
"099194","005","425239",46,10,2360
"099195","005","425232",35,1,370
"099195","005","425233",56,7,394
"099195","005","425239",213,24,10766
"099196","005","425231",5,1,73
"099196","005","425232",7,1,53
"099196","005","425233",50,8,117
"099196","005","425239",209,39,4389
"099197","005","425131",1,1,1
"099198","005","425232",2,1,4
"099198","005","425233",72,6,290
"099198","005","425239",379,31,14831
"099198","005","425911",1,1,1
"099199","005","425231",11,1,14
"099199","005","425232",28,1,234
"099199","005","425233",66,5,348
"099199","005","425239",480,37,8568
"099200","005","425233",46,6,314
"099200","005","425239",204,28,15739
"099201","005","425231",23,1,864
"099201","005","425232",23,1,119
"099201","005","425233",36,4,173
"099201","005","425239",132,23,4663
"099202","005","425122",1,1,0
"099203","005","425231",3,1,3
"099203","005","425232",38,1,332
"099203","005","425233",67,6,395
"099203","005","425239",405,33,10105
"099204","005","425239",114,2,448
"099205","005","425232",155,1,1278
"099205","005","425233",260,12,824
"099205","005","425239",1201,68,20735
"099206","005","425233",12,2,12
"099206","005","425239",93,19,484
"099207","005","425233",64,5,96
"099207","005","425239",315,34,3642
"099208","005","425232",2,1,11
"099208","005","425233",35,4,115
"099208","005","425239",147,30,1109
"099209","005","425232",43,1,97
"099209","005","425233",143,7,276
"099209","005","425239",887,42,12068
"099210","005","425233",53,4,123
"099210","005","425239",194,19,6187
"099211","005","425232",89,1,372
"099211","005","425233",118,6,183
"099211","005","425239",716,43,8617
"099211","005","425912",1,1,0
"099212","005","425232",33,1,69
"099212","005","425233",36,5,64
"099212","005","425239",200,30,2387
"099213","005","425232",11,1,118
"099213","005","425233",42,6,171
"099213","005","425239",251,33,5297
"099213","005","425912",1,1,3
"099214","005","425231",5,1,20
"099214","005","425232",36,1,558
"099214","005","425233",163,10,871
"099214","005","425239",2186,69,18957
"099215","005","425232",11,1,38
"099215","005","425233",37,4,214
"099215","005","425239",208,29,5348
"099216","005","425232",98,1,172
"099216","005","425233",83,4,113
"099216","005","425239",525,42,3493
"099217","005","425232",39,1,84
"099217","005","425233",24,3,96
"099217","005","425239",184,26,2118
"099218","005","425233",64,12,305
"099218","005","425239",381,61,13381
"099219","005","425122",1,1,0
"099220","005","425232",24,1,153
"099220","005","425233",170,10,595
"099220","005","425239",728,56,11708
"099220","005","425912",37,1,1
"099221","005","425232",48,1,131
"099221","005","425233",74,7,90
"099221","005","425239",523,41,3889
"099222","005","425232",15,1,22
"099222","005","425233",66,5,136
"099222","005","425239",376,41,3646
"099223","005","425121",1,1,0
"099224","005","425233",102,6,322
"099224","005","425239",688,42,7136
"099225","005","425239",99,2,441
"099226","005","425231",54,1,2138
"099226","005","425232",74,1,348
"099226","005","425233",305,11,1110
"099226","005","425239",1877,68,22365
"099227","005","425231",12,1,1038
"099227","005","425232",19,1,86
"099227","005","425233",45,6,241
"099227","005","425239",113,12,4273
"099227","005","425999",1,1,1
"099228","005","425232",85,1,254
"099228","005","425233",122,7,310
"099228","005","425239",645,35,6817
"099229","005","425232",2,1,11
"099229","005","425233",56,6,208
"099229","005","425239",282,33,10665
"099230","005","425122",1,1,0
"099230","005","425131",1,1,1
"099230","005","425911",2,1,4
"099231","005","425232",16,1,63
"099231","005","425233",40,6,175
"099231","005","425239",253,38,9128
"099232","005","425232",38,1,133
"099232","005","425233",49,5,144
"099232","005","425239",388,40,6806
"099233","005","425231",1,1,1
"099233","005","425232",74,1,97
"099233","005","425233",90,5,112
"099233","005","425239",1318,35,7737
"099234","005","425231",1,1,2
"099234","005","425232",282,1,283
"099234","005","425233",138,7,241
"099234","005","425239",1259,42,9014
"099235","005","425231",1,1,1
"099235","005","425232",237,1,267
"099235","005","425233",139,4,208
"099235","005","425239",1097,38,9368
"099236","005","425231",1,1,0
"099236","005","425233",277,7,648
"099236","005","425239",2495,47,15301
"099237","005","425232",13,1,21
"099237","005","425233",57,6,240
"099237","005","425239",242,35,1319
"099238","005","425233",38,4,80
"099238","005","425239",259,18,2747
"099239","005","425232",230,1,708
"099239","005","425233",261,8,1317
"099239","005","425239",1734,52,31643
"099240","005","425232",48,1,95
"099240","005","425233",120,4,412
"099240","005","425239",563,36,4931
"099241","005","425231",2,1,16
