"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"005620","006","425249",16,1,16
"005620","006","425911",1,1,1
"005634","006","425233",1735,1,1735
"005634","006","425236",2,1,361361370
"005634","006","425237",1673,1,1673
"005634","006","425238",4,2,4
"005634","006","425239",4,2,4
"005634","006","425249",10,1,10
"005641","006","425131",1,1,0
"005641","006","425233",4687,1,4684
"005641","006","425236",3,1,0
"005641","006","425237",4699,1,4684
"005641","006","425238",1,1,0
"005641","006","425239",33,1,33
"005641","006","425249",1,1,0
"005641","006","425911",3,1,10
"005655","006","425131",3,1,5
"005655","006","425911",2,1,7
"005655","006","425912",1,1,1
"005662","006","425131",1,1,3457250
"005662","006","425233",14033,2,11240579
"005662","006","425236",119,2,20345000
"005662","006","425237",13568,1,13568
"005662","006","425238",117,1,627500002
"005662","006","425239",2,1,1635000
"005662","006","425246",1,1,50000000
"005662","006","425247",4,1,200000000
"005662","006","425249",102,1,48266000
"005676","006","425131",1,1,1
"005676","006","425233",4764,1,4764
"005676","006","425236",5,1,2
"005676","006","425237",4705,1,4705
"005676","006","425239",1083,1,1083
"005676","006","425243",1,1,1
"005676","006","425246",1,1,1
"005676","006","425249",3,1,3
"005676","006","425912",1,1,1
"005680","006","425131",2,1,2
"005680","006","425233",17677,1,18345
"005680","006","425236",11,1,3
"005680","006","425237",17621,1,17621
"005680","006","425238",43,2,42
"005680","006","425239",1936,2,2008
"005680","006","425243",6,1,6
"005680","006","425249",73,1,73
"005697","006","425122",2,1,0
"005697","006","425131",2,1,2
"005697","006","425233",9251,2,9364
"005697","006","425236",11,1,40
"005697","006","425237",9116,1,9116
"005697","006","425238",74,2,78
"005697","006","425239",57,2,57
"005697","006","425243",5,1,5
"005697","006","425246",2,2,2
"005697","006","425249",13,1,14
"005697","006","425912",1,1,1
"005702","006","425131",2,1,0
"005702","006","425233",18743,1,18656
"005702","006","425236",37,1,0
"005702","006","425237",18635,1,18634
"005702","006","425238",114,1,0
"005702","006","425239",2495,1,2495
"005702","006","425241",1,1,0
"005702","006","425243",1,1,0
"005702","006","425246",1,1,0
"005702","006","425249",43,1,0
"005719","006","425122",1,1,0
"005719","006","425131",249,1,258
"005719","006","425911",2,1,2
"005723","006","425131",6,1,0
"005723","006","425233",48190,1,48123
"005723","006","425236",49,1,0
"005723","006","425237",48126,1,48123
"005723","006","425238",105,1,0
"005723","006","425239",2738,2,2637
"005723","006","425246",2,1,0
"005723","006","425249",181,1,0
"005723","006","425912",1,1,0
"005730","006","425131",4,1,9
"005730","006","425233",1451,1,1853
"005730","006","425236",73,1,72
"005730","006","425237",1433,1,1433
"005730","006","425238",15,1,152
"005730","006","425239",203,2,293
"005730","006","425241",4,1,4
"005730","006","425243",3,1,3
"005730","006","425249",10,1,26
"005744","006","425233",4235,1,4216
"005744","006","425237",4223,1,4216
"005744","006","425238",15,2,0
"005744","006","425239",113,1,113
"005744","006","425243",4,1,0
"005744","006","425246",1,1,0
"005744","006","425249",78,1,0
"005751","006","425122",1,1,7889999
"005751","006","425131",1,1,1
"005751","006","425233",4468,1,4468
"005751","006","425236",5,1,179204001
"005751","006","425237",4431,1,4431
"005751","006","425238",10,2,10
"005751","006","425239",466,2,466
"005751","006","425249",7,1,7
"005751","006","425912",2,1,2
"005765","006","425131",1,1,0
"005765","006","425233",3494,1,3469
"005765","006","425236",3,1,0
"005765","006","425237",3470,1,3469
"005765","006","425238",18,1,0
"005765","006","425239",792,2,791
"005765","006","425249",37,1,0
"005772","006","425131",3,1,3
"005772","006","425233",5456,1,5456
"005772","006","425236",15,1,15
"005772","006","425237",5449,1,5449
"005772","006","425238",28,1,28
"005772","006","425239",8,1,8
"005772","006","425249",50,1,50
"005786","006","425131",1,1,1
"005786","006","425233",5454,1,5454
"005786","006","425236",5,1,5
"005786","006","425237",5408,1,5408
"005786","006","425238",80,2,80
"005786","006","425239",467,2,467
"005786","006","425243",1,1,1
"005786","006","425249",2,1,2
"005790","006","425122",13,1,114121417
"005790","006","425233",9574,1,9574
"005790","006","425237",9511,1,9511
"005790","006","425238",83,2,83
"005790","006","425239",268,2,268
"005790","006","425249",83,1,88
"005808","006","425131",2,1,2
"005808","006","425233",5986,1,5986
"005808","006","425236",10,1,10
"005808","006","425237",5974,1,5974
"005808","006","425238",42,1,42
"005808","006","425239",21,2,22
"005808","006","425249",16,1,16
"005812","006","425121",1,1,0
"005812","006","425131",3,1,0
"005812","006","425233",12478,1,12164
"005812","006","425236",21,1,0
"005812","006","425237",12164,1,12164
"005812","006","425238",125,1,0
"005812","006","425239",15,1,0
"005812","006","425241",2,1,0
"005812","006","425243",1,1,0
"005812","006","425246",2,1,0
"005812","006","425249",152,1,0
"005829","006","425122",1,1,0
"005829","006","425233",1125,1,1109
"005829","006","425236",43,1,0
"005829","006","425237",1109,1,1109
"005829","006","425238",27,2,0
"005829","006","425239",44,1,44
"005829","006","425241",17,1,0
"005829","006","425249",42,1,0
"005833","006","425131",1,1,1
"005833","006","425233",1746,1,1748
"005833","006","425236",39,2,39
"005833","006","425237",1723,1,1723
"005833","006","425238",12,1,12
"005833","006","425239",53,2,53
"005833","006","425241",1,1,1
"005833","006","425243",2,1,2
"005833","006","425246",2,1,2
"005833","006","425249",58,1,58
"005840","006","425122",3,1,0
"005840","006","425131",1,1,0
"005840","006","425233",7937,1,7671
"005840","006","425236",4,2,0
"005840","006","425237",7687,1,7673
"005840","006","425238",161,2,0
"005840","006","425239",537,2,530
"005840","006","425243",1,1,0
"005840","006","425249",13,1,0
"005840","006","425911",1,1,0
"005854","006","425131",1,1,0
"005854","006","425233",2273,1,2253
"005854","006","425236",3,1,0
"005854","006","425237",2253,1,2253
"005854","006","425238",20,2,0
"005854","006","425239",263,2,250
"005854","006","425243",4,1,0
"005854","006","425249",2,1,0
"005861","006","425233",1814,1,1832
"005861","006","425236",34,1,37
"005861","006","425237",1782,1,1782
"005861","006","425238",29,2,39
"005861","006","425239",11,1,11
"005861","006","425241",2,1,2
"005861","006","425245",8,1,8
"005861","006","425246",1,1,1
"005861","006","425249",51,1,51
"005875","006","425129",2,1,8100899
"005875","006","425233",6172,1,6172
"005875","006","425236",3,1,3
"005875","006","425237",6153,1,6153
"005875","006","425238",36,1,36
"005875","006","425239",119,3,119
"005875","006","425249",15,1,15
"005875","006","425911",3,1,2
"005882","006","425131",1,1,1
"005882","006","425233",6440,1,6490
"005882","006","425236",3,1,3
"005882","006","425237",6112,1,6112
"005882","006","425238",50,1,51
"005882","006","425239",894,1,894
"005882","006","425243",2,1,2
"005882","006","425249",79,1,79
"005896","006","425233",3365,1,3349
"005896","006","425236",2,2,0
"005896","006","425237",3349,1,3349
"005896","006","425238",7,1,0
"005896","006","425239",93,2,88
"005896","006","425243",1,1,0
"005896","006","425249",10,1,0
"005901","006","425131",12,1,11
"005901","006","425233",830,1,810
"005901","006","425236",17,1,0
"005901","006","425237",814,1,810
"005901","006","425238",30,1,0
"005901","006","425239",6,1,0
"005901","006","425249",10,1,0
"005918","006","425122",2,1,0
"005918","006","425131",1,1,1
"005918","006","425233",2244,1,2244
"005918","006","425236",118,2,224
"005918","006","425237",2229,1,2229
"005918","006","425238",6,2,5
"005918","006","425239",3,1,3
"005918","006","425243",9,1,9
"005918","006","425246",2,1,2
"005918","006","425249",47,1,47
"005918","006","425911",1,1,1
"005922","006","425233",2894,1,3016
"005922","006","425236",21,1,15
"005922","006","425237",2677,1,2677
"005922","006","425238",11,1,11
"005922","006","425239",7,2,7
"005922","006","425243",1,1,1
"005922","006","425249",24,1,24
"005922","006","425911",2,1,2
"005939","006","425233",1674,1,1674
"005939","006","425236",5,1,4
"005939","006","425237",1656,1,1656
"005939","006","425238",5,2,5
"005939","006","425239",5,2,5
"005939","006","425249",15,1,15
"005943","006","425129",1,1,0
"005943","006","425131",6,1,0
"005943","006","425233",5701,1,5656
"005943","006","425236",48,1,0
"005943","006","425237",5670,1,5656
"005943","006","425238",32,1,0
"005943","006","425239",34,2,33
"005943","006","425243",5,1,0
"005943","006","425249",23,1,0
"005950","006","425131",1,1,1
"005950","006","425233",3368,1,3357
"005950","006","425236",11,1,0
"005950","006","425237",3357,1,3357
"005950","006","425238",4,1,0
"005950","006","425239",13,2,11
"005950","006","425246",1,1,0
"005950","006","425249",4,1,0
"005964","006","425129",1,1,0
"005964","006","425233",3129,1,8029
"005964","006","425236",3,1,0
"005964","006","425237",3029,1,3029
"005964","006","425238",39,1,0
"005964","006","425239",48,2,44
"005964","006","425241",1,1,0
"005964","006","425243",2,1,0
"005964","006","425249",24,1,0
"005971","006","425131",3,1,3
"005971","006","425139",1,1,1
"005971","006","425233",1796,1,1795
"005971","006","425236",8,1,8
"005971","006","425237",1760,1,1760
"005971","006","425238",29,1,28
"005971","006","425239",126,2,126
"005971","006","425249",18,1,18
"005985","006","425122",2,1,0
"005985","006","425233",1311,1,1311
"005985","006","425236",101,1,100
"005985","006","425237",1293,1,1293
"005985","006","425238",9,1,9
"005985","006","425239",14,1,14
"005985","006","425243",2,1,2
"005985","006","425246",1,1,1
"005985","006","425249",19,1,19
"005992","006","425131",3,1,0
"005992","006","425233",2182,1,2102
"005992","006","425237",2104,1,2102
"005992","006","425238",44,2,0
"005992","006","425239",23,2,0
"005992","006","425241",4,1,0
"005992","006","425243",2,1,0
"005992","006","425246",2,1,0
"005992","006","425249",14,1,0
"006004","006","425233",1273,1,1258
"006004","006","425236",42,1,0
"006004","006","425237",1258,1,1258
"006004","006","425238",7,2,0
"006004","006","425239",116,2,111
"006004","006","425243",9,1,0
"006004","006","425249",35,1,0
"006011","006","425122",1,1,0
"006011","006","425131",4,1,4
"006011","006","425233",4798,1,4798
"006011","006","425236",80,1,80
"006011","006","425237",4753,1,4753
"006011","006","425238",12,1,12
"006011","006","425239",66,2,66
"006011","006","425249",61,1,61
"006025","006","425233",1610,1,1592
"006025","006","425236",5,1,0
"006025","006","425237",1592,1,1592
"006025","006","425238",15,1,0
"006025","006","425239",7,1,7
"006025","006","425241",1,1,0
"006025","006","425249",9,1,0
"006032","006","425233",4715,1,4715
"006032","006","425236",45,1,45
"006032","006","425237",4643,1,4643
"006032","006","425238",25,2,25
"006032","006","425239",188,2,188
"006032","006","425241",5,1,5
"006032","006","425243",3,1,3
"006032","006","425246",2,1,2
"006032","006","425249",96,1,96
"006046","006","425131",1,1,0
"006046","006","425233",3338,1,3318
"006046","006","425236",3,1,0
"006046","006","425237",3319,1,3318
"006046","006","425238",59,1,1
"006046","006","425239",63,2,62
"006046","006","425249",24,1,0
"006046","006","425911",2,1,0
"006050","006","425122",2,1,92021544
"006050","006","425912",1,1,1
"006067","006","425131",4,1,0
"006067","006","425233",6106,1,6076
"006067","006","425236",25,1,0
"006067","006","425237",6079,1,6076
"006067","006","425238",5,1,0
"006067","006","425239",57,2,54
"006067","006","425243",3,1,0
"006067","006","425249",11,1,0
"006071","006","425233",172,1,166
"006071","006","425236",2,1,0
"006071","006","425237",166,1,166
"006071","006","425238",1,1,0
"006071","006","425243",2,1,0
"006071","006","425246",1,1,0
"006071","006","425249",1,1,0
"006071","006","425911",1,1,0
"006088","006","425233",1769,1,1749
"006088","006","425236",55,1,0
"006088","006","425237",1749,1,1749
"006088","006","425238",1,1,0
"006088","006","425239",28,2,26
"006088","006","425912",1,1,0
"006092","006","425233",456,1,444
"006092","006","425236",10,1,0
"006092","006","425237",478,1,476
"006092","006","425238",5,2,0
"006092","006","425242",3,1,0
"006092","006","425243",1,1,0
"006092","006","425244",7,1,0
"006092","006","425247",1,1,0
"006092","006","425249",1,1,0
"006092","006","425912",1,1,0
"006100","006","425233",631,1,651
"006100","006","425236",21,1,1621020
"006100","006","425237",621,1,621
"006100","006","425238",1,1,1
"006100","006","425239",18,2,18
"006100","006","425249",18,1,18
"006100","006","425912",5,1,5
"006114","006","425233",958,1,948
"006114","006","425236",3,1,0
"006114","006","425237",948,1,948
"006114","006","425238",1,1,0
"006114","006","425239",4,1,4
"006114","006","425248",1,1,2
"006121","006","425233",913,1,911
"006121","006","425236",2,1,0
"006121","006","425237",912,1,911
"006121","006","425239",1,1,1
"006121","006","425242",1,1,0
"006121","006","425243",1,1,0
"006121","006","425249",5,1,0
"006121","006","425912",2,1,0
"006142","006","425131",1,1,1
"006142","006","425233",39,1,119
"006142","006","425236",3,1,3
"006156","006","425233",228,1,5227
"006156","006","425236",2,1,23
"006156","006","425237",156,1,156
"006156","006","425249",2,1,2
"006156","006","425912",1,1,1
"006160","006","425233",3072,1,3070
"006160","006","425236",3,1,0
"006160","006","425237",3070,1,3070
"006160","006","425239",3,1,3
"006160","006","425249",10,1,0
"006177","006","425131",1,1,6
"006177","006","425233",64,2,65
"006177","006","425236",4,1,42
"006177","006","425237",53,1,53
"006177","006","425239",61,1,61
"006177","006","425243",3,1,3
"006177","006","425246",1,1,1
"006177","006","425249",1,1,1
"006177","006","425912",1,1,10
"006181","006","425233",386,1,374
"006181","006","425236",15,1,0
"006181","006","425237",377,1,377
"006181","006","425238",1,1,0
"006181","006","425239",18,2,3150011
"006181","006","425243",2,1,0
"006181","006","425911",1,1,113000
"006198","006","425129",1,1,5999999
"006198","006","425131",1,1,1
"006198","006","425233",126,1,126
"006198","006","425236",8,1,9
"006198","006","425237",107,1,107
"006198","006","425238",1,1,1
"006198","006","425242",1,1,1
"006198","006","425243",2,1,2
"006198","006","425246",1,1,1
"006198","006","425249",10,1,10
"006203","006","425233",43,1,37
"006203","006","425236",5,1,0
"006203","006","425237",37,1,37
"006203","006","425239",322,1,322
"006203","006","425249",3,1,0
"006203","006","425912",1,1,1
"006210","006","425233",708,1,700
"006210","006","425236",2,1,0
"006210","006","425237",700,1,700
"006210","006","425239",6,1,6
"006210","006","425243",4,1,0
"006210","006","425249",1,1,0
"006224","006","425129",1,1,3606000
"006224","006","425233",408,1,401
"006224","006","425236",6,1,0
"006224","006","425237",401,1,401
"006224","006","425239",3,1,3
"006224","006","425243",3,1,0
"006224","006","425246",3,1,0
"006224","006","425249",3,1,0
"006231","006","425233",409,1,448
"006231","006","425236",4,1,252800021.05
"006231","006","425237",388,1,388
"006231","006","425238",1,1,1
"006231","006","425239",1,1,1
"006231","006","425243",1,1,1
"006231","006","425249",2,1,2
"006245","006","425122",1,1,12479997
"006245","006","425233",356,2,356
"006245","006","425236",4,1,4
"006245","006","425237",286,1,286
"006245","006","425239",1,1,1
"006245","006","425241",1,1,1
"006245","006","425243",9,1,9
"006245","006","425245",7,1,7
"006245","006","425912",7,1,26
"006252","006","425233",46,1,17
"006252","006","425236",11,1,0
"006252","006","425237",17,1,17
"006252","006","425238",1,1,0
"006252","006","425243",3,1,0
"006252","006","425245",1,1,0
"006252","006","425249",2,1,0
"006266","006","425233",519,1,439
"006266","006","425236",23,1,0
"006266","006","425237",440,1,439
"006266","006","425239",229,1,229
"006266","006","425249",2,1,0
"006266","006","425912",1,1,0
"006270","006","425122",2,1,25000021
"006270","006","425233",2,1,2
"006270","006","425236",4,1,4
"006287","006","425122",2,1,1
"006287","006","425129",1,1,0
"006287","006","425131",1,1,1
"006291","006","425122",1,1,0
"006291","006","425233",19691,1,19679
"006291","006","425236",3,1,0
"006291","006","425237",19679,1,19679
"006291","006","425238",9,1,0
"006291","006","425239",125,1,125
"006291","006","425241",2,1,0
"006291","006","425243",3,1,0
"006291","006","425246",1,1,0
"006291","006","425249",184,1,0
"006309","006","425233",930,1,930
"006309","006","425236",25,2,20
"006309","006","425237",998,1,998
"006309","006","425238",1,1,1
"006309","006","425239",14,1,14
"006309","006","425243",1,1,1
"006309","006","425246",1,1,1
"006309","006","425249",46,1,46
"006313","006","425129",2,1,2
"006313","006","425131",7,1,0
"006313","006","425233",1015,1,880
"006313","006","425236",32,1,4
"006313","006","425237",880,1,880
"006313","006","425238",2,1,0
"006313","006","425239",3,2,2
"006313","006","425243",2,1,0
"006313","006","425249",74,1,0
"006320","006","425131",12,1,12
"006320","006","425233",971,1,971
"006320","006","425236",9,1,1
"006320","006","425237",960,1,960
"006320","006","425239",141,1,141
"006320","006","425249",9,1,9
"006320","006","425791",1,1,1
"006334","006","425131",2,1,2
"006334","006","425233",1106,1,1106
"006334","006","425236",29,2,21
"006334","006","425237",1091,1,1091
"006334","006","425238",2,1,2
"006334","006","425239",287,1,287
"006334","006","425243",1,1,1
"006334","006","425246",1,1,1
"006334","006","425249",8,1,11
"006341","006","425131",3,1,3
"006341","006","425233",1388,1,1388
"006341","006","425236",97,2,97
"006341","006","425237",1369,1,1369
"006341","006","425238",8,1,8
"006341","006","425239",17,1,17
"006341","006","425243",4,1,4
"006341","006","425249",26,1,26
"006355","006","425131",3,1,3
"006355","006","425136",1,1,4
"006355","006","425233",894,2,894
"006355","006","425236",5,2,13
"006355","006","425237",883,1,883
"006355","006","425239",4,2,10
"006355","006","425249",8,2,11
"006362","006","425131",4,1,12
"006362","006","425233",13,2,141
"006362","006","425236",15,2,14
"006362","006","425243",1,1,1
"006362","006","425249",14,2,15
"006376","006","425122",1,1,0
"006376","006","425233",550,1,529
"006376","006","425236",3,1,0
"006376","006","425237",529,1,529
"006376","006","425238",1,1,0
"006376","006","425239",7,1,0
"006376","006","425243",1,1,0
"006376","006","425249",260,1,0
"006380","006","425121",1,1,0
"006380","006","425129",1,1,0
"006380","006","425131",39,1,41
"006380","006","425233",1494,1,1494
"006380","006","425236",44,2,11
"006380","006","425237",1449,1,1449
"006380","006","425238",3,1,3
"006380","006","425239",27,2,27
"006380","006","425243",2,1,2
"006380","006","425246",2,1,2
"006380","006","425249",110,1,110
"006397","006","425129",1,1,1
"006397","006","425131",1,1,2
"006397","006","425233",312,1,312
"006397","006","425236",54,1,58
"006397","006","425237",310,1,310
"006397","006","425238",5,1,5
"006397","006","425249",11,1,81
"006397","006","425912",1,1,0
"006402","006","425131",11,1,0
"006402","006","425233",12,1,0
"006402","006","425236",27,2,0
"006402","006","425249",12,1,0
"006419","006","425233",1871,1,1846
"006419","006","425236",188,2,0
"006419","006","425237",1846,1,1846
"006419","006","425238",1,1,0
"006419","006","425241",1,1,0
"006419","006","425243",1,1,0
"006419","006","425249",72,1,0
"006423","006","425233",414,1,1412
"006423","006","425236",5,1,6
"006423","006","425237",396,1,396
"006423","006","425238",2,1,1
"006423","006","425239",5,2,5
"006423","006","425249",25,1,517021
"006430","006","425131",12,1,1
"006430","006","425233",12,1,0
"006430","006","425236",15,1,9
"006430","006","425249",4,1,0
"006444","006","425233",478,1,488
"006444","006","425236",4,1,4
"006444","006","425237",438,1,438
"006444","006","425238",3,1,3
"006444","006","425242",1,1,1
"006444","006","425249",20,1,20
"006451","006","425122",2,1,0
"006451","006","425233",552,1,552
"006451","006","425236",44,1,44
"006451","006","425237",536,1,536
"006451","006","425239",1,1,1
"006451","006","425243",2,1,2
"006451","006","425249",94,1,94
"006465","006","425233",679,2,746
"006465","006","425236",3,1,11
"006465","006","425237",655,1,655
"006465","006","425238",1,1,2
"006465","006","425249",10,2,25
"006465","006","425913",3,1,3
"006472","006","425233",107,1,86
"006472","006","425236",1,1,0
"006472","006","425237",86,1,86
"006472","006","425243",2,1,0
"006472","006","425249",23,1,0
"006472","006","425912",1,1,0
"006486","006","425131",1,1,23
"006486","006","425233",124,1,208
"006486","006","425236",3,1,3
"006486","006","425237",110,1,110
"006486","006","425239",1,1,1
"006486","006","425243",3,1,3
"006486","006","425246",2,1,2
"006486","006","425249",8,1,14
"006490","006","425233",9,1,19
"006490","006","425236",1,1,1
"006508","006","425233",3,1,9
"006508","006","425243",1,1,0
"006508","006","425249",1,1,1
"006512","006","425233",439,1,436
"006512","006","425236",1,1,0
"006512","006","425237",437,1,436
"006512","006","425249",1,1,0
"006529","006","425131",1,1,0
"006529","006","425233",890,1,874
"006529","006","425236",18,1,0
"006529","006","425237",874,1,874
"006529","006","425243",2,1,0
"006529","006","425246",1,1,0
"006529","006","425249",58,1,0
"006533","006","425233",949,1,936
"006533","006","425236",5,1,0
"006533","006","425237",937,1,936
"006533","006","425238",2,1,0
"006533","006","425243",2,1,0
"006533","006","425249",20,1,0
"006540","006","425233",101,2,101
"006540","006","425236",10,1,10
"006540","006","425237",90,1,90
"006540","006","425249",26,1,26
"006554","006","425233",2,1,0
"006554","006","425239",2,1,0
"006554","006","425249",1,1,0
"006561","006","425233",472,1,10469
"006561","006","425236",7,1,0
"006561","006","425237",374,1,374
"006561","006","425238",1,1,1
"006561","006","425239",3,3,2
"006561","006","425243",2,1,1
"006561","006","425249",10,1,10
"006575","006","425233",3,1,20.7
"006575","006","425243",1,1,0
"006575","006","425249",1,1,200000
"006575","006","425911",4,1,501002
"006582","006","425131",2,1,0
"006582","006","425233",152,1,112
"006582","006","425236",2,1,0
"006582","006","425237",112,1,112
"006582","006","425243",1,1,0
"006582","006","425246",2,1,0
"006582","006","425249",44,1,0
"006596","006","425233",928,1,928
"006596","006","425236",4,1,16860000
"006596","006","425237",929,1,928
"006596","006","425238",1,1,10000000
"006596","006","425239",93,1,93
"006596","006","425243",1,1,400000000
"006601","006","425233",1,1,5
"006618","006","425233",462,1,468
"006618","006","425236",6,1,6
"006618","006","425237",454,1,454
"006618","006","425239",9,2,9
"006618","006","425243",1,1,1
"006618","006","425246",1,1,1
"006618","006","425249",18,1,18
"006622","006","425122",1,1,3
"006622","006","425131",2,1,4515006
"006622","006","425239",1,1,1
"006639","006","425129",2,1,2
"006639","006","425233",9158,1,11204
"006639","006","425236",10,1,3
"006639","006","425237",9079,1,9077
"006639","006","425238",26,2,4
"006639","006","425239",46,1,46
"006639","006","425243",3,2,6
"006639","006","425249",66,1,0
"006643","006","425131",4,1,0
"006643","006","425233",707,1,657
"006643","006","425236",11,1,4
"006643","006","425237",657,1,657
"006643","006","425238",5,1,0
"006643","006","425239",2,1,2
"006643","006","425249",30,1,0
"006650","006","425233",1103,1,1091
"006650","006","425236",8,1,3
"006650","006","425237",1091,1,1091
"006650","006","425239",1,1,0
"006650","006","425249",6,1,0
"006664","006","425233",3730,1,3721
"006664","006","425236",31,1,19
"006664","006","425237",3721,1,3721
"006664","006","425238",9,2,0
"006664","006","425239",77,1,77
"006664","006","425249",21,1,0
"006671","006","425233",5036,1,5014
"006671","006","425236",23,1,21
"006671","006","425237",5018,1,5018
"006671","006","425238",3,1,0
"006671","006","425241",1,1,0
"006671","006","425248",2,1,0
"006671","006","425249",47,1,0
"006685","006","425233",592,1,589
"006685","006","425236",6,1,0
"006685","006","425237",589,1,589
"006685","006","425238",2,1,0
"006685","006","425239",69,1,69
"006685","006","425241",1,1,0
"006685","006","425243",3,1,0
"006685","006","425246",4,1,0
"006685","006","425249",14,1,0
"006692","006","425122",1,1,0
"006692","006","425131",12,1,12
"006692","006","425233",1450,1,1450
"006692","006","425236",4,1,4
"006692","006","425237",1442,1,1442
"006692","006","425238",1,1,1
"006692","006","425239",15,2,15
"006692","006","425241",12,1,12
"006692","006","425249",27,1,27
"006707","006","425122",1,1,0
"006707","006","425233",1508,1,1502
"006707","006","425236",4,1,0
"006707","006","425237",1503,1,1502
"006707","006","425238",2,1,0
"006707","006","425249",6,1,0
"006728","006","425122",1,1,3
"006728","006","425131",12,1,1010
"006728","006","425233",3,1,3
"006728","006","425236",3,1,1002
"006728","006","425249",1,1,1
"006749","006","425129",1,1,0
"006749","006","425131",1,1,1
"006749","006","425233",1945,2,1945
"006749","006","425236",50,2,50
"006749","006","425237",1766,1,1766
"006749","006","425238",5,2,5
"006749","006","425239",12,1,12
"006749","006","425249",11,1,11
"006749","006","425839",1,1,1
"006749","006","425911",1,1,1
"006749","006","425912",3,1,5
"006753","006","425129",1,1,0
"006753","006","425233",1944,1,1954
"006753","006","425236",16,1,16
"006753","006","425237",1897,1,1897
"006753","006","425238",7,1,7
"006753","006","425239",422,1,422
"006753","006","425249",23,1,23
"006760","006","425233",539,1,533
"006760","006","425236",9,1,0
"006760","006","425237",533,1,533
"006760","006","425249",11,1,0
"006774","006","425233",15,1,15
"006774","006","425236",3,1,3
"006774","006","425249",1,1,1
"006781","006","425233",27,1,40
"006781","006","425236",30,1,34
"006781","006","425249",4,1,6
"006795","006","425233",27,1,27
"006795","006","425236",13,1,13
"006795","006","425249",6,1,6
"006800","006","425233",23,1,24
"006800","006","425236",8,1,8
"006800","006","425249",1,1,1
"006817","006","425122",1,1,0
"006817","006","425131",4,1,14
"006817","006","425912",1,1,0
"006821","006","425131",2,1,0
"006821","006","425233",27607,1,27571
"006821","006","425236",82,2,0
"006821","006","425237",27579,1,27571
"006821","006","425238",5,1,0
"006821","006","425241",1,1,0
"006821","006","425243",1,1,0
"006821","006","425246",1,1,0
"006821","006","425249",128,1,0
"006838","006","425233",149,1,80
"006838","006","425236",52,2,0
"006838","006","425237",80,1,80
"006838","006","425242",1,1,0
"006838","006","425249",72,1,0
"006842","006","425122",1,1,0
"006842","006","425233",1764,1,7761
"006842","006","425236",95,1,92
"006842","006","425237",1327,1,1327
"006842","006","425238",58,1,850054
"006842","006","425239",1016,1,1016
"006842","006","425243",2,1,2
"006842","006","425249",82,1,82
"006859","006","425233",932,2,911
"006859","006","425236",59,1,0
"006859","006","425237",911,1,911
"006859","006","425238",3,1,0
"006859","006","425239",3,1,0
"006859","006","425243",3,1,0
"006859","006","425244",26,1,0
"006859","006","425246",1,1,0
"006859","006","425249",86,1,0
"006863","006","425233",3101,2,3101
"006863","006","425236",203,2,3198
"006863","006","425237",3093,1,3093
"006863","006","425238",1,1,1
"006863","006","425239",327,2,327
"006863","006","425243",3,1,12
"006863","006","425245",2,1,2
"006863","006","425912",1,1,1
"006870","006","425122",1,1,0
"006870","006","425131",4,1,0
"006870","006","425233",1651,1,1642
"006870","006","425236",66,1,0
"006870","006","425237",1643,1,1642
"006870","006","425238",6,2,0
"006870","006","425239",158,1,158
"006870","006","425249",62,1,0
"006884","006","425131",30,1,90
"006884","006","425233",387,1,387
"006884","006","425236",1,1,1
"006884","006","425237",386,1,386
"006884","006","425238",1,1,1
"006884","006","425246",1,1,1
"006884","006","425249",18,1,18
"006906","006","425233",1748,2,1739
"006906","006","425236",111,2,0
"006906","006","425237",1739,1,1739
"006906","006","425238",2,1,0
"006906","006","425239",12,1,12
"006906","006","425241",2,1,0
"006906","006","425243",1,1,0
"006906","006","425249",85,1,0
"006910","006","425122",1,1,0
"006910","006","425131",16,1,0
"006910","006","425233",1817,1,1801
"006910","006","425236",5,1,0
"006910","006","425237",1803,1,1801
"006910","006","425238",1,1,0
"006910","006","425239",1724,1,1724
"006910","006","425241",1,1,0
"006910","006","425249",66,1,0
"006927","006","425122",1,1,0
"006927","006","425129",1,1,0
"006927","006","425131",6,1,6
"006927","006","425233",854,1,856
"006927","006","425236",21,2,37
"006927","006","425237",846,1,846
"006927","006","425239",266,1,266
"006927","006","425243",2,1,2
"006927","006","425249",7,1,29
"006931","006","425129",1,1,1
"006931","006","425131",1,1,0
"006931","006","425233",690,1,669
"006931","006","425236",44,1,0
"006931","006","425237",670,1,669
"006931","006","425238",4,1,0
"006931","006","425239",65,2,18
"006931","006","425241",1,1,0
"006931","006","425243",4,1,0
"006931","006","425246",1,1,0
"006931","006","425249",11,2,0
"006948","006","425131",13,1,0
"006948","006","425233",177,1,149
"006948","006","425236",16,1,0
"006948","006","425237",150,1,149
"006948","006","425238",1,1,0
"006948","006","425239",160,1,160
"006948","006","425249",18,1,0
"006969","006","425131",24,1,2
"006969","006","425233",43,2,4
"006969","006","425236",4,1,4
"006969","006","425249",5,1,0
"006969","006","425911",2,1,16394450
"006973","006","425122",1,1,1
"006973","006","425129",1,1,1
"006973","006","425131",11,1,0
"006973","006","425233",12006,1,11966
"006973","006","425236",159,1,18
"006973","006","425237",11966,1,11966
"006973","006","425238",42,2,0
"006973","006","425239",2338,2,2336
"006973","006","425243",10,1,0
