"KDSATKER","KDDEPT","KDMAK","JML_BILLING","JML_LAYANAN","REAL_VOLUME"
"008704","006","425236",1,1,0
"008704","006","425237",1503,1,1502
"008704","006","425238",2,1,0
"008704","006","425239",3,1,3
"008704","006","425249",1,1,0
"008704","006","425911",1,1,1
"008711","006","425131",1,1,1
"008711","006","425233",2117,1,2117
"008711","006","425237",2113,1,2113
"008711","006","425238",5,1,5
"008711","006","425239",2,1,2
"008711","006","425241",2,1,2
"008711","006","425249",6,1,6
"008711","006","425912",2,1,0
"008725","006","425233",2838,1,2755
"008725","006","425236",4,1,0
"008725","006","425237",2756,1,2755
"008725","006","425238",2,1,0
"008725","006","425239",156,2,152
"008725","006","425249",3,1,0
"008725","006","425912",3,1,0
"008732","006","425131",1,1,1
"008732","006","425233",3386,1,3386
"008732","006","425236",30,2,30
"008732","006","425237",3378,1,3378
"008732","006","425238",4,1,4
"008732","006","425239",102,1,102
"008732","006","425246",1,1,1
"008732","006","425249",12,1,12
"008746","006","425131",1,1,0
"008746","006","425233",2048,1,2032
"008746","006","425236",12,1,0
"008746","006","425237",2032,1,2032
"008746","006","425238",2,1,0
"008746","006","425239",9,1,9
"008746","006","425243",6,1,0
"008746","006","425249",11,1,0
"008750","006","425233",4169,1,4169
"008750","006","425236",14,1,14
"008750","006","425237",4141,1,4141
"008750","006","425238",4,2,4
"008750","006","425249",5,1,5
"008750","006","425912",1,1,0
"008767","006","425131",3,1,3
"008767","006","425248",1,1,1
"008767","006","425911",2,1,2
"008771","006","425131",3,1,3
"008771","006","425233",11889,1,11887
"008771","006","425236",7,1,7
"008771","006","425237",11861,1,11860
"008771","006","425238",15,1,14
"008771","006","425239",1768,1,1768
"008771","006","425241",1,1,1
"008771","006","425243",15,2,15
"008771","006","425249",109,1,109
"008771","006","425911",2,1,1
"008771","006","425912",27,1,18
"008788","006","425122",2,1,2
"008788","006","425233",2742,1,2539
"008788","006","425236",15,1,38430009
"008788","006","425237",2539,1,2539
"008788","006","425238",7,1,0
"008788","006","425239",41,2,40
"008788","006","425243",1,1,0
"008788","006","425249",9,1,0
"008788","006","425912",6,1,3
"008792","006","425131",2,1,0
"008792","006","425233",3692,1,3675
"008792","006","425236",2,1,0
"008792","006","425237",3675,1,3675
"008792","006","425238",9,2,0
"008792","006","425239",217,2,215
"008792","006","425243",1,1,0
"008792","006","425249",21,1,0
"008800","006","425131",10,1,0
"008800","006","425233",2787,1,2770
"008800","006","425236",31,1,0
"008800","006","425237",2770,1,2770
"008800","006","425238",3,1,0
"008800","006","425239",42,2,41
"008800","006","425243",2,1,0
"008800","006","425249",19,1,0
"008814","006","425233",1772,1,1773
"008814","006","425236",2,1,86236017
"008814","006","425237",1678,1,1678
"008814","006","425238",1,1,1
"008814","006","425239",37,1,37
"008814","006","425243",1,1,1
"008814","006","425249",17,1,17
"008814","006","425911",2,1,2
"008814","006","425912",1,1,1
"008814","006","425913",3,1,2
"008814","006","425991",1,1,1
"008821","006","425122",2,1,28803332
"008821","006","425131",2,1,0
"008821","006","425233",2093,1,1844
"008821","006","425236",26,1,0
"008821","006","425237",1844,1,1844
"008821","006","425243",4,1,0
"008821","006","425249",20,1,0
"008835","006","425121",1,1,1
"008835","006","425131",117,1,22335256
"008835","006","425792",1,1,1
"008835","006","425912",1,1,0
"008842","006","425233",758,1,755
"008842","006","425237",754,1,754
"008842","006","425238",2,1,0
"008842","006","425239",1,1,1
"008842","006","425245",1,1,0
"008842","006","425249",1,1,0
"008856","006","425233",98,1,97
"008856","006","425237",97,1,97
"008856","006","425238",2,1,0
"008856","006","425239",24,1,24
"008856","006","425243",1,1,0
"008856","006","425249",7,1,0
"008860","006","425233",194,2,215
"008860","006","425236",3,1,111350000
"008860","006","425237",191,1,191
"008860","006","425239",3,1,3
"008860","006","425241",2,1,8
"008860","006","425249",2,2,2
"008877","006","425233",115,1,115
"008877","006","425236",13,1,231733562
"008877","006","425237",105,1,105
"008877","006","425238",4,1,4
"008877","006","425239",28,1,28
"008877","006","425243",2,1,2
"008877","006","425246",3,1,3
"008877","006","425249",2,1,2
"008877","006","425912",1,1,1
"008881","006","425233",91,2,91
"008881","006","425237",85,1,85
"008881","006","425241",1,1,1
"008881","006","425249",2,2,2
"008898","006","425233",411,1,359
"008898","006","425236",3,1,0
"008898","006","425237",359,1,359
"008898","006","425238",1,1,0
"008898","006","425241",1,1,0
"008898","006","425249",1,1,0
"008903","006","425233",104,1,93
"008903","006","425236",3,1,31500000
"008903","006","425237",93,1,93
"008903","006","425239",18,1,18
"008903","006","425243",25,1,0
"008903","006","425249",7,1,0
"008910","006","425233",127,1,127
"008910","006","425237",127,1,127
"008910","006","425239",238,1,238
"008910","006","425249",2,1,2
"008924","006","425233",559,1,558
"008924","006","425236",5,1,0
"008924","006","425237",558,1,558
"008924","006","425238",1,1,0
"008924","006","425239",1,1,0
"008924","006","425249",5,1,0
"008931","006","425233",1169,1,1197
"008931","006","425237",1155,1,1155
"008931","006","425239",181,1,181
"008931","006","425241",1,1,1
"008931","006","425243",1,1,1
"008931","006","425246",1,1,1
"008931","006","425249",3,1,3
"008931","006","425913",1,1,1
"008945","006","425233",53,1,51
"008945","006","425237",51,1,51
"008945","006","425238",2,1,0
"008945","006","425239",27,2,26
"008945","006","425241",4,1,0
"008952","006","425233",87,1,1115
"008952","006","425237",55,1,55
"008952","006","425241",1,1,1
"008952","006","425243",1,1,1
"008952","006","425249",4,1,4
"008966","006","425233",90,1,90
"008966","006","425236",2,1,2
"008966","006","425237",82,1,82
"008966","006","425239",1,1,1
"008966","006","425249",6,1,6
"008970","006","425131",1,1,1
"008970","006","425912",1,1,1
"008987","006","425233",3720,1,3720
"008987","006","425236",1,1,1
"008987","006","425237",3700,1,3700
"008987","006","425238",2,1,2
"008987","006","425239",13,2,13
"008987","006","425243",15,1,15
"008987","006","425246",1,1,1
"008987","006","425249",14,1,14
"008987","006","425911",1,1,1
"008987","006","425912",1,1,1
"008991","006","425233",236,1,256
"008991","006","425237",152,1,152
"008991","006","425241",1,1,1
"008991","006","425245",1,1,1
"008991","006","425249",18,1,18
"009006","006","425122",1,1,0
"009006","006","425233",213,1,209
"009006","006","425236",2,1,0
"009006","006","425237",209,1,209
"009006","006","425238",4,1,0
"009006","006","425239",99,1,99
"009006","006","425249",2,1,0
"009006","006","425912",3,1,0
"009010","006","425233",1085,1,503505
"009010","006","425237",1005,1,1005
"009010","006","425239",1,1,1
"009010","006","425249",21,1,77885000
"009027","006","425233",457,1,457
"009027","006","425237",457,1,457
"009027","006","425243",1,1,0
"009027","006","425249",2,1,0
"009031","006","425233",111,1,105
"009031","006","425236",17,1,0
"009031","006","425237",105,1,105
"009031","006","425239",2,1,0
"009031","006","425249",12,1,0
"009048","006","425233",1064,1,914
"009048","006","425236",2,1,0
"009048","006","425237",914,1,914
"009048","006","425238",13,1,0
"009048","006","425239",51,1,51
"009048","006","425243",2,1,0
"009048","006","425248",2,1,0
"009048","006","425249",8,1,0
"009048","006","425912",2,1,0
"009052","006","425233",590,2,5589
"009052","006","425236",10,1,10
"009052","006","425237",585,1,585
"009052","006","425243",1,1,1
"009052","006","425245",1,1,1
"009052","006","425249",28,1,28
"009069","006","425131",2,1,0
"009069","006","425233",1130,1,1119
"009069","006","425236",57,1,0
"009069","006","425237",1121,1,1119
"009069","006","425238",2,1,0
"009069","006","425239",93,1,93
"009069","006","425243",1,1,0
"009069","006","425249",24,1,0
"009069","006","425912",1,1,0
"009073","006","425122",1,1,0
"009073","006","425131",9,1,1
"009073","006","425912",5,1,0
"009080","006","425233",7981,1,7970
"009080","006","425236",22,1,0
"009080","006","425237",7970,1,7970
"009080","006","425238",19,1,0
"009080","006","425243",2,1,0
"009080","006","425249",17,1,0
"009080","006","425912",1,1,0
"009094","006","425122",1,1,0
"009094","006","425233",847,1,943
"009094","006","425236",15,1,41
"009094","006","425237",764,1,765
"009094","006","425238",3,2,3
"009094","006","425239",129,2,129
"009094","006","425243",8,1,8
"009094","006","425249",14,1,25
"009094","006","425912",1,1,1
"009102","006","425122",1,1,0
"009102","006","425139",1,1,0
"009102","006","425233",339,1,323
"009102","006","425237",323,1,323
"009102","006","425238",4,1,0
"009102","006","425239",2,1,2
"009102","006","425243",1,1,0
"009102","006","425912",4,1,0
"009116","006","425122",1,1,0
"009116","006","425233",665,1,655
"009116","006","425236",10,1,0
"009116","006","425237",656,1,655
"009116","006","425238",2,1,0
"009116","006","425239",502,2,501
"009116","006","425243",3,1,0
"009116","006","425249",6,1,0
"009141","006","425129",1,1,2
"009141","006","425233",45,1,0
"009141","006","425236",1,1,1
"009141","006","425249",14,2,0
"009158","006","425233",2,1,2
"009158","006","425236",2,1,2
"009179","006","425233",1974,1,1973
"009179","006","425236",9,1,0
"009179","006","425237",1980,1,1973
"009179","006","425238",3,1,0
"009179","006","425239",30,1,30
"009179","006","425248",1,1,0
"009179","006","425249",11,1,0
"009179","006","425912",1,1,7
"009183","006","425131",1,1,1
"009183","006","425233",460,1,460
"009183","006","425236",16,1,16
"009183","006","425237",446,1,446
"009183","006","425238",2,1,2
"009183","006","425239",191,1,191
"009183","006","425249",29,1,29
"009183","006","425912",1,1,1
"009190","006","425233",400,1,391
"009190","006","425236",1,1,0
"009190","006","425237",396,1,391
"009190","006","425239",114,1,114
"009190","006","425243",2,1,0
"009190","006","425246",1,1,0
"009190","006","425249",7,1,0
"009190","006","425912",1,1,0
"009272","006","425122",1,1,1
"009272","006","425233",328,1,266
"009272","006","425236",2,1,0
"009272","006","425237",266,1,266
"009272","006","425238",4,1,0
"009272","006","425239",10,1,10
"009272","006","425241",1,1,0
"009272","006","425243",2,1,0
"009272","006","425246",1,1,0
"009272","006","425249",1,1,0
"009272","006","425912",14,1,0
"009293","006","425233",1,1,20
"009378","006","425129",2,1,31501000
"009378","006","425233",2,1,4000
"009378","006","425249",1,1,1
"009378","006","425912",1,1,1
"009432","006","425233",4179,1,4179
"009432","006","425237",4176,1,4176
"009432","006","425238",3,1,3
"009432","006","425239",15,1,15
"009432","006","425249",1,1,1
"009432","006","425912",1,1,1
"009467","006","425131",9,1,57
"009467","006","425233",121,1,121
"009467","006","425236",4,1,4
"009467","006","425237",120,1,120
"009467","006","425238",1,1,1
"009467","006","425239",7,1,7
"009467","006","425242",6,1,6
"009467","006","425243",1,1,1
"009467","006","425245",2,1,2
"009467","006","425249",71,1,71
"009467","006","425912",2,1,5
"009471","006","425233",5360,1,5350
"009471","006","425236",67,2,0
"009471","006","425237",5350,1,5350
"009471","006","425238",31,1,0
"009471","006","425239",104,1,104
"009471","006","425249",54,1,0
"009471","006","425911",1,1,0
"009488","006","425233",7176,1,7176
"009488","006","425236",38,1,38
"009488","006","425237",7148,1,7148
"009488","006","425238",8,1,8
"009488","006","425239",7,2,7
"009488","006","425243",2,2,1
"009488","006","425249",18,1,18
"009492","006","425233",5470,1,5470
"009492","006","425236",2,1,2
"009492","006","425237",5425,1,5425
"009492","006","425238",29,1,29
"009492","006","425239",73,2,73
"009492","006","425249",31,1,31
"009500","006","425122",1,1,0
"009500","006","425233",716,1,722
"009500","006","425236",17,1,17
"009500","006","425237",608,1,608
"009500","006","425239",4,1,4
"009500","006","425249",30,1,30
"009514","006","425233",5,1,5
"009514","006","425239",1,1,1
"009514","006","425248",1,1,214581000
"009521","006","425233",80,1,80
"009521","006","425236",5,1,7
"009521","006","425237",80,1,80
"009521","006","425239",6,1,6
"009521","006","425241",2,1,2
"009521","006","425243",1,1,1
"009521","006","425248",1,1,1
"009521","006","425249",6,1,6
"009535","006","425233",192,1,155
"009535","006","425236",4,1,0
"009535","006","425237",157,1,155
"009535","006","425238",1,1,0
"009535","006","425239",51,1,51
"009535","006","425246",1,1,0
"009535","006","425249",1,1,0
"009542","006","425233",5,1,1
"009556","006","425233",220,1,1219
"009556","006","425237",217,1,217
"009556","006","425238",3,1,5000000
"009556","006","425239",119,2,31294.47
"009556","006","425912",3,1,0
"009560","006","425131",9,1,0
"009560","006","425233",630,1,629
"009560","006","425237",629,1,629
"009560","006","425238",1,1,0
"009560","006","425239",56,1,56
"009560","006","425249",6,1,0
"009577","006","425233",4,1,0
"009577","006","425699",2,1,0
"009577","006","425911",13,1,0
"009577","006","425912",1,1,0
"009581","006","425131",1,1,0
"009581","006","425233",636,1,622
"009581","006","425236",21,1,0
"009581","006","425237",628,1,622
"009581","006","425238",7,1,0
"009581","006","425241",1,1,0
"009581","006","425246",4,1,0
"009581","006","425248",1,1,0
"009581","006","425249",16,1,0
"009581","006","425912",2,1,0
"009598","006","425131",1,1,1
"009598","006","425233",237,1,235
"009598","006","425236",1,1,0
"009598","006","425237",219,1,219
"009598","006","425243",1,1,1
"009598","006","425249",2,1,2
"009598","006","425912",2,1,2
"009603","006","425131",1,1,7
"009603","006","425233",940,1,940
"009603","006","425236",52,1,766549
"009603","006","425237",936,1,936
"009603","006","425239",467,1,467
"009603","006","425241",5,1,5
"009603","006","425243",4,1,4
"009603","006","425248",1,1,1
"009610","006","425233",3,1,1
"009624","006","425233",55,1,47
"009624","006","425236",34,2,0
"009624","006","425237",47,1,47
"009624","006","425238",5,1,0
"009624","006","425239",11,1,0
"009624","006","425246",2,1,0
"009631","006","425233",4,1,0
"009631","006","425239",1,1,0
"009631","006","425241",1,1,0
"009631","006","425249",3,1,0
"009645","006","425233",10,1,8
"009645","006","425241",1,1,0
"009652","006","425233",14,1,15
"009652","006","425249",1,1,2
"009666","006","425233",6,1,9
"009666","006","425241",2,1,2
"009666","006","425243",1,1,1
"009666","006","425248",1,1,1
"009670","006","425233",8,1,12
"009687","006","425233",1,1,1
"009691","006","425233",3,1,3
"009709","006","425233",30,1,18
"009709","006","425237",18,1,18
"009709","006","425238",2,1,0
"009709","006","425239",24,1,24
"009709","006","425249",2,1,0
"009709","006","425911",4,1,0
"009709","006","425912",5,1,0
"009713","006","425233",1,1,1
"009713","006","425236",1,1,0
"009720","006","425233",1,1,1
"009734","006","425129",1,1,0
"009734","006","425131",9,1,0
"009734","006","425233",9,1,0
"009734","006","425236",13,2,0
"009734","006","425249",74,1,0
"009741","006","425233",233,1,231
"009741","006","425236",37,2,0
"009741","006","425237",232,1,231
"009741","006","425238",16,1,0
"009741","006","425241",2,1,0
"009741","006","425243",1,1,0
"009741","006","425246",2,1,0
"009741","006","425249",22,1,0
"009755","006","425233",173,1,5184
"009755","006","425236",19,1,19
"009755","006","425237",117,1,117
"009755","006","425238",2,1,2
"009755","006","425239",413,2,413
"009755","006","425249",4,1,4
"009762","006","425122",1,1,136368244
"009762","006","425233",565,2,565
"009762","006","425236",7,2,1000005.1
"009762","006","425237",555,1,555
"009762","006","425238",4,1,3.01
"009762","006","425239",2,1,2
"009762","006","425242",1,1,1
"009762","006","425249",2,1,2
"009776","006","425233",115,1,106
"009776","006","425236",28,1,0
"009776","006","425237",106,1,106
"009776","006","425239",2,1,2
"009776","006","425249",57,1,0
"009802","006","425122",1,1,0
"009802","006","425233",6982,1,6968
"009802","006","425236",22,1,0
"009802","006","425237",6969,1,6968
"009802","006","425238",5,2,0
"009802","006","425239",949,2,934
"009802","006","425249",8,1,0
"009802","006","425911",1,1,0
"009802","006","425912",1,1,0
"009819","006","425233",787,1,787
"009819","006","425237",790,1,790
"009819","006","425238",3,1,3
"009819","006","425239",4,1,4
"009819","006","425249",2,1,2
"009823","006","425149",1,1,1
"009823","006","425233",181,2,184
"009823","006","425237",174,1,174
"009823","006","425238",1,1,8
"009823","006","425239",2,1,2
"009823","006","425243",1,1,1
"009823","006","425246",3,1,3
"009823","006","425249",5,1,33
"009823","006","425839",3,1,9
"055235","006","425233",4585,1,4523
"055235","006","425236",4,1,3
"055235","006","425237",4383,1,4383
"055235","006","425238",17,1,14
"055235","006","425239",10,2,9
"055235","006","425243",1,1,1
"055235","006","425246",1,1,1
"055235","006","425249",6,1,4
"055235","006","425912",2,1,2
"200637","006","425233",181,1,178
"200637","006","425236",5,1,0
"200637","006","425237",178,1,178
"200637","006","425239",3,1,3
"200637","006","425243",2,1,0
"200637","006","425246",2,1,0
"200637","006","425249",2,1,0
"417025","006","425811",1,1,463270000
"417025","006","425912",1,1,0
"417027","006","425233",110,1,28
"417027","006","425236",1,1,0
"417027","006","425237",28,1,28
"417027","006","425238",7,1,0
"417027","006","425249",3,1,0
"417029","006","425233",1038,1,1032
"417029","006","425237",1029,1,1029
"417029","006","425238",7,1,3
"417029","006","425241",1,1,0
"417029","006","425249",7,1,2
"417640","006","425233",58,1,58
"417640","006","425238",1,1,1
"417640","006","425249",3,1,4
"417641","006","425233",1799,1,1799
"417641","006","425236",20,1,20
"417641","006","425237",1650,1,1650
"417641","006","425238",1,1,1
"417641","006","425243",3,1,3
"417641","006","425249",25,1,25
"417641","006","425911",5,1,15
"417641","006","425912",1,1,0
"417642","006","425233",294,2,290
"417642","006","425237",290,1,290
"417643","006","425233",192,1,192
"417643","006","425236",3,1,0
"417643","006","425237",192,1,192
"417643","006","425239",23,1,23
"417643","006","425243",1,1,0
"417643","006","425249",6,1,0
"417644","006","425233",24,1,24
"417645","006","425131",27,1,0
"417645","006","425233",5327,1,5259
"417645","006","425236",18,1,0
"417645","006","425237",5259,1,5259
"417645","006","425238",24,2,0
"417645","006","425239",41,1,41
"417645","006","425249",7,1,0
"417645","006","425912",3,1,0
"417647","006","425233",297,1,212
"417647","006","425236",41,2,1
"417647","006","425237",212,1,212
"417647","006","425238",3,1,0
"417647","006","425239",114,1,114
"417647","006","425241",2,1,0
"417647","006","425249",13,1,0
"417648","006","425233",6949,1,6949
"417648","006","425236",19,1,19
"417648","006","425237",6907,1,6907
"417648","006","425238",14,1,14
"417648","006","425239",66,2,2193065
"417648","006","425242",1,1,1
"417648","006","425249",18,1,18
"417655","006","425233",517,1,517
"417655","006","425236",17,2,17001.25
"417655","006","425237",517,1,517
"417655","006","425238",9,2,8000
"417655","006","425239",836,1,836
"417655","006","425243",2,1,2000.01
"417655","006","425249",25,1,24000
"417721","006","425233",576,2,576
"417721","006","425236",19,1,19
"417721","006","425237",500,1,500
"417721","006","425238",1,1,1
"417721","006","425239",382,2,382
"417721","006","425246",2,1,1
"417721","006","425249",15,1,15
"417721","006","425912",2,1,2
"417842","006","425131",9,1,0
"417842","006","425233",2352,1,2348
"417842","006","425236",3,1,0
"417842","006","425237",2348,1,2348
"417842","006","425238",5,1,0
"417842","006","425239",214,1,214
"417842","006","425241",2,1,0
"417842","006","425243",3,1,0
"417842","006","425246",1,1,0
"417842","006","425249",22,2,0
"417842","006","425912",3,1,0
"418326","006","425912",2,1,0
"419345","006","425912",2,1,2
"531940","006","425233",7,1,31
"531940","006","425236",2,1,1238882000
"531940","006","425238",1,1,2
"531940","006","425243",1,1,1
"531940","006","425249",2,2,3
"559925","006","425122",3,1,0
"559925","006","425131",2,1,14
"559925","006","425233",2337,1,2337
"559925","006","425236",14,2,82
"559925","006","425237",2303,1,2303
"559925","006","425238",18,1,19
"559925","006","425239",72,2,86
"559925","006","425241",1,1,1
"559925","006","425243",3,2,3
"559925","006","425246",1,1,1
"559925","006","425249",13,2,19
"559925","006","425911",3,1,21567400
"559925","006","425912",3,1,2
"559932","006","425233",685,1,680
"559932","006","425236",7,1,190792197
"559932","006","425237",681,1,681
"559932","006","425238",1,1,0
"559932","006","425239",4,1,4
"559932","006","425243",1,1,0
"559932","006","425246",2,1,0
"559932","006","425248",1,1,0
"559932","006","425249",5,1,0
"559932","006","425811",1,1,0
"579241","006","425122",1,1,9820000
"579241","006","425233",199,2,196
"579241","006","425236",8,1,0
"579241","006","425237",195,1,195
"579241","006","425239",5,1,8194000
"579241","006","425243",1,1,0
"626355","006","425122",1,1,1
"626355","006","425233",1,1,0
"626355","006","425236",9,1,0
"626355","006","425238",1,1,0
"626355","006","425239",2,1,0
"626355","006","425912",1,1,0
"626362","006","425129",1,1,0
"626362","006","425233",734,1,882
"626362","006","425236",12,1,0
"626362","006","425237",709,1,709
"626362","006","425238",1,1,0
"626362","006","425241",1,1,0
"626362","006","425249",10,1,0
"632369","006","425233",226,1,214
"632369","006","425236",2,1,0
"632369","006","425237",221,1,214
"632369","006","425238",2,1,0
"632369","006","425248",1,1,0
"632369","006","425249",3,1,0
"632373","006","425122",1,1,0
"632373","006","425233",516,1,500
"632373","006","425236",4,1,0
"632373","006","425237",500,1,500
"632373","006","425238",1,1,0
"632373","006","425239",1,1,1
"632373","006","425241",4,1,0
"632373","006","425243",2,1,0
"632373","006","425245",1,1,0
"632373","006","425246",1,1,0
"632373","006","425249",20,1,0
"632380","006","425121",1,1,0
"632380","006","425233",786,1,786
"632380","006","425236",96,1,96
"632380","006","425237",766,1,766
"632380","006","425238",3,1,3
"632380","006","425241",1,1,1
"632380","006","425243",1,1,1
"632380","006","425246",2,1,2
"632380","006","425249",57,1,57
"632394","006","425131",1,1,1
"632394","006","425233",1625,1,1625
"632394","006","425236",1,1,1
"632394","006","425237",1619,1,1619
"632394","006","425238",7,1,7
"632394","006","425239",1056,1,1060
"632394","006","425249",4,1,48
"650005","006","425239",1,1,1
"650005","006","425912",4,1,4
"650007","006","425233",679,1,688
"650007","006","425237",677,1,677
"650007","006","425238",1,1,1
"650007","006","425239",27,1,27
"650007","006","425246",3,2,102
"650021","006","425233",12,1,24
"650021","006","425236",3,1,0
"650021","006","425237",10,1,10
"650021","006","425239",12,1,12
"650021","006","425243",1,1,0
"650023","006","425233",365,1,198
"650023","006","425236",1,1,0
"650023","006","425237",198,1,198
"650023","006","425238",1,1,0
"650023","006","425239",5,2,3
"650023","006","425243",3,1,0
"650023","006","425248",1,1,0
"650023","006","425249",12,1,0
"650023","006","425912",1,1,0
"650025","006","425233",453,1,442
"650025","006","425237",442,1,442
"650025","006","425239",5,1,5
"650025","006","425248",1,1,0
"650025","006","425249",3,1,0
"650311","006","425131",1,1,1
"650311","006","425248",1,1,1
"650325","006","425131",8,1,0
"650325","006","425911",1,1,0
"650325","006","425912",4,1,0
"650332","006","425129",1,1,0
"650332","006","425912",2,1,2
"650346","006","425122",1,1,1
"650346","006","425131",3,1,0
"650346","006","425912",1,1,0
"650350","006","425131",10,1,0
"650350","006","425139",5,1,0
"650350","006","425233",1064,1,1033
"650350","006","425236",48,1,0
"650350","006","425237",1034,1,1033
"650350","006","425238",7,1,0
"650350","006","425239",127,2,108
"650350","006","425241",1,1,0
"650350","006","425249",10,1,0
"650350","006","425911",1,1,0
"650350","006","425912",1,1,0
"650367","006","425233",549,1,597
"650367","006","425236",2,1,2
"650367","006","425237",521,1,521
"650367","006","425238",22,1,49
"650367","006","425239",163,2,165
"650367","006","425241",4,1,14
"650367","006","425243",7,1,8
"650367","006","425246",1,1,1
"650367","006","425249",11,1,16
"650371","006","425233",970,1,953
"650371","006","425236",3,1,0
"650371","006","425237",953,1,953
"650371","006","425238",3,1,0
"650371","006","425239",139,1,139
"650371","006","425243",1,1,0
"650371","006","425249",25,1,0
"650371","006","425912",2,1,0
"650388","006","425131",3,1,9
"650388","006","425233",5187,1,5187
"650388","006","425237",5174,1,5174
"650388","006","425238",7,1,6
"650388","006","425239",395,2,395
"650388","006","425249",9,1,31
"650388","006","425912",1,1,1
"650392","006","425233",9,1,3
"650392","006","425237",4,1,3
"650392","006","425238",1,1,0
"650392","006","425249",5,1,0
"650400","006","425131",8,1,0
"650400","006","425233",68,1,60
"650400","006","425236",4,1,0
"650400","006","425237",60,1,60
"650400","006","425238",9,1,0
"650400","006","425239",1,1,0
"650400","006","425246",3,1,0
"650400","006","425249",15,1,0
"650414","006","425233",69,1,69
"650414","006","425236",3,2,3
"650414","006","425237",68,1,68
"650414","006","425238",1,1,1
"650414","006","425243",4,1,4
"650414","006","425246",1,1,1
"650414","006","425912",2,1,2
"650421","006","425233",29,1,29
"650421","006","425236",20,1,20
"650421","006","425237",18,1,18
"650421","006","425239",39,1,39
"650421","006","425241",1,1,1
"650421","006","425242",1,1,1
"650421","006","425245",1,1,1
"650421","006","425246",1,1,1
"650421","006","425249",2,1,2
"650421","006","425912",3,1,3
"660024","006","425122",1,1,0
"660024","006","425131",1,1,1
"660024","006","425233",6389,1,6389
"660024","006","425237",6354,1,6354
"660024","006","425238",4,1,4
"660024","006","425241",1,1,1
"660024","006","425243",3,1,3
"660024","006","425246",2,1,2
"660024","006","425249",2,1,2
"664344","006","425233",472,1,372
"664344","006","425236",3,1,0
"664344","006","425237",372,1,372
"664344","006","425238",11,1,0
"664344","006","425243",1,1,0
"664344","006","425246",1,1,0
"664344","006","425249",12,1,0
"664344","006","425912",8,1,0
"664351","006","425129",3,1,73285999
"664351","006","425233",558,1,561
"664351","006","425236",8,1,0
"664351","006","425237",551,1,551
"664351","006","425238",1,1,0
"664351","006","425239",4,1,4
"664351","006","425249",2,1,0
"664365","006","425233",2435,1,2131
"664365","006","425236",5,2,0
"664365","006","425237",2131,1,2131
"664365","006","425238",13,2,0
"664365","006","425239",13,1,13
"664365","006","425241",1,1,0
"664365","006","425243",1,1,0
"664365","006","425249",26,1,0
"664372","006","425233",1688,1,1691
"664372","006","425236",40,1,37
"664372","006","425237",1670,1,1670
"664372","006","425238",2,1,2
"664372","006","425239",382,1,382
"664372","006","425243",6,1,36
"664372","006","425249",4,1,4
"664386","006","425122",2,1,0
"664386","006","425233",233,1,229
"664386","006","425236",5,1,0
"664386","006","425237",229,1,229
"664386","006","425243",4,1,0
"664386","006","425246",5,1,0
"664386","006","425249",3,1,0
"664390","006","425233",72,1,72
"664390","006","425236",1,1,1
"664390","006","425237",24,1,24
"664390","006","425243",1,1,1
"664390","006","425912",1,1,12599000
"664408","006","425131",6,1,0
"664408","006","425233",382,1,303
"664408","006","425237",303,1,303
"664408","006","425238",2,1,0
"664408","006","425239",3,1,3
"664408","006","425243",1,1,0
"664408","006","425912",4,1,0
"664412","006","425233",527,1,499
"664412","006","425236",2,1,0
"664412","006","425237",499,1,499
"664412","006","425243",1,1,0
"664412","006","425249",2,1,0
"664412","006","425912",6,1,0
"664429","006","425233",657,1,693
"664429","006","425236",2,1,7
"664429","006","425237",655,1,655
"664429","006","425249",1,1,1
"664429","006","425911",11,1,29
"664429","006","425912",4,1,4
"664433","006","425122",2,1,2
"664433","006","425131",16,1,22
"664433","006","425233",338,1,419
"664433","006","425236",1,1,2
"664433","006","425237",321,1,321
"664433","006","425238",2,1,1
"664433","006","425239",78,1,78
"664433","006","425243",1,1,1
"664433","006","425249",5,1,3
"666405","006","425131",1,1,1
"666405","006","425912",9,1,66
"667964","006","425233",5,1,5
"667964","006","425236",33,1,33
"667964","006","425237",5,1,5
"667971","006","425122",1,1,0
"667971","006","425131",2,1,2
"667971","006","425233",61,1,62
"667971","006","425236",1,1,6
"667971","006","425237",59,1,59
"667971","006","425249",6,1,9
"667971","006","425912",1,1,1
"667985","006","425233",109,1,89
"667985","006","425236",2,1,0
"667985","006","425237",89,1,89
"667985","006","425238",3,1,0
"667985","006","425239",15,1,15
"667985","006","425249",5,1,0
"667985","006","425912",1,1,0
"667992","006","425131",4,1,0
"667992","006","425233",551,1,525
"667992","006","425237",525,1,525
"667992","006","425238",4,1,0
"667992","006","425239",78,1,78
"667992","006","425241",1,1,0
"667992","006","425243",1,1,0
"667992","006","425245",1,1,0
"667992","006","425248",1,1,0
"667992","006","425249",3,1,0
"667992","006","425911",1,1,0
"667992","006","425912",1,1,0
"668004","006","425233",494,1,474
"668004","006","425236",27,1,0
"668004","006","425237",473,1,473
"668004","006","425238",4,1,0
"668004","006","425249",1,1,0
"668004","006","425912",2,1,1
"673610","006","425233",152,1,152
"673610","006","425236",1,1,1
"673610","006","425237",144,1,144
"673610","006","425238",12,1,12
"673610","006","425239",34,2,34
"673610","006","425243",2,1,2
"673627","006","425233",223,2,210
"673627","006","425237",211,1,210
"673627","006","425239",61,1,61
